radius[km],depth[km],density[g/cm**3],vp[km/s],vs[km/s],qkappa,qmu,K[GPa],mu[GPa],pressure[GPa],temperature[K]
    4741.435,    1629.565,       4.887,      12.561,       6.764,57823, 1200,  472.848262,  223.590228,   68.157289,    2333.909
    4751.439,    1619.561,       4.882,      12.547,       6.759,57823, 1152,  471.146536,  222.978842,   67.668869,    2330.711
    4761.444,    1609.556,       4.876,      12.533,       6.753,57823, 1108,  469.443745,  222.368765,   67.181804,    2327.508
    4771.449,    1599.551,       4.871,      12.519,       6.747,57823, 1067,  467.737758,  221.760804,   66.699898,    2324.299
    4781.454,    1589.546,       4.866,      12.505,       6.742,57823, 1031,  466.022630,  221.158335,   66.215999,    2321.084
    4791.458,    1579.542,       4.861,      12.491,       6.736,57823,  999,  464.283020,  220.571725,   65.732226,    2317.863
    4801.463,    1569.537,       4.856,      12.477,       6.731,57823,  969,  462.520473,  219.997533,   65.250663,    2314.637
    4811.468,    1559.532,       4.850,      12.463,       6.726,57823,  942,  460.747508,  219.424120,   64.771406,    2311.404
    4821.473,    1549.527,       4.845,      12.448,       6.721,57823,  917,  458.962079,  218.851160,   64.292887,    2308.166
    4831.477,    1539.523,       4.840,      12.434,       6.716,57823,  893,  457.161746,  218.280593,   63.808081,    2304.923
    4841.482,    1529.518,       4.834,      12.419,       6.711,57823,  870,  455.346030,  217.713653,   63.321993,    2301.673
    4851.487,    1519.513,       4.829,      12.404,       6.706,57823,  849,  453.515343,  217.151504,   62.842914,    2298.417
    4861.492,    1509.508,       4.824,      12.390,       6.701,57823,  828,  451.678786,  216.588274,   62.364818,    2295.154
    4871.497,    1499.503,       4.818,      12.375,       6.696,57823,  808,  449.855073,  216.011255,   61.886134,    2291.886
    4881.501,    1489.499,       4.813,      12.360,       6.690,57823,  790,  448.031119,  215.432683,   61.407878,    2288.610
    4891.506,    1479.494,       4.808,      12.345,       6.685,57823,  772,  446.212442,  214.850699,   60.919584,    2285.328
    4901.511,    1469.489,       4.802,      12.330,       6.680,57823,  754,  444.400759,  214.267006,   60.442679,    2282.038
    4911.516,    1459.484,       4.797,      12.315,       6.674,57823,  738,  442.590877,  213.688383,   59.966324,    2278.741
    4921.520,    1449.480,       4.792,      12.300,       6.669,57823,  721,  440.765456,  213.130163,   59.491173,    2275.436
    4931.525,    1439.475,       4.786,      12.285,       6.664,57823,  706,  438.954938,  212.569777,   59.015656,    2272.123
    4941.530,    1429.470,       4.781,      12.270,       6.658,57823,  691,  437.247151,  211.941173,   58.541409,    2268.801
    4951.535,    1419.465,       4.776,      12.256,       6.652,57823,  676,  435.569733,  211.297911,   58.076312,    2265.471
    4961.540,    1409.460,       4.770,      12.241,       6.645,57823,  661,  433.894862,  210.659680,   57.594599,    2262.133
    4971.544,    1399.456,       4.765,      12.226,       6.639,57823,  647,  432.219725,  210.026743,   57.122345,    2258.787
    4981.549,    1389.451,       4.759,      12.212,       6.633,57823,  633,  430.541731,  209.398167,   56.649746,    2255.432
    4991.554,    1379.446,       4.754,      12.197,       6.627,57823,  620,  428.859637,  208.773106,   56.177807,    2252.068
    5001.559,    1369.441,       4.749,      12.182,       6.621,57823,  606,  427.172487,  208.151197,   55.706629,    2248.696
    5011.564,    1359.436,       4.743,      12.167,       6.615,57823,  594,  425.478887,  207.532967,   55.240375,    2245.315
    5021.568,    1349.432,       4.738,      12.152,       6.609,57823,  581,  423.778008,  206.918973,   54.772132,    2241.926
    5031.573,    1339.427,       4.732,      12.137,       6.603,57823,  569,  422.069646,  206.308927,   54.301693,    2238.528
    5041.578,    1329.422,       4.727,      12.122,       6.597,57823,  557,  420.355437,  205.701888,   53.832431,    2235.120
    5051.583,    1319.417,       4.722,      12.107,       6.591,57823,  545,  418.638069,  205.096087,   53.363892,    2231.705
    5061.587,    1309.413,       4.716,      12.092,       6.585,57823,  534,  416.920731,  204.489675,   52.895336,    2228.280
    5071.592,    1299.408,       4.711,      12.077,       6.579,57823,  523,  415.205403,  203.881137,   52.427721,    2224.847
    5081.597,    1289.403,       4.705,      12.062,       6.573,57823,  513,  413.493357,  203.269893,   51.961166,    2221.405
    5091.602,    1279.398,       4.700,      12.046,       6.567,57823,  502,  411.784684,  202.655887,   51.490712,    2217.954
    5101.606,    1269.394,       4.694,      12.031,       6.561,57823,  492,  410.079211,  202.039384,   51.024903,    2214.494
    5111.611,    1259.389,       4.689,      12.016,       6.554,57823,  482,  408.376261,  201.420519,   50.559867,    2211.025
    5121.616,    1249.384,       4.683,      12.000,       6.548,57823,  473,  406.675764,  200.799524,   50.094440,    2207.547
    5131.621,    1239.379,       4.678,      11.985,       6.542,57823,  464,  404.976651,  200.176472,   49.630406,    2204.061
    5141.626,    1229.374,       4.672,      11.969,       6.535,57823,  455,  403.273257,  199.551505,   49.166720,    2200.564
    5151.630,    1219.370,       4.667,      11.954,       6.529,57823,  446,  401.553074,  198.925033,   48.703122,    2197.059
    5161.635,    1209.365,       4.661,      11.938,       6.523,57823,  438,  399.811867,  198.297323,   48.239976,    2193.545
    5171.640,    1199.360,       4.655,      11.921,       6.516,57823,  430,  398.061341,  197.668536,   47.777691,    2190.020
    5181.645,    1189.355,       4.650,      11.905,       6.510,57823,  422,  396.309345,  197.038441,   47.326887,    2186.486
    5191.649,    1179.351,       4.644,      11.889,       6.503,57823,  414,  394.556871,  196.406824,   46.865443,    2182.943
    5201.654,    1169.346,       4.639,      11.873,       6.497,57823,  407,  392.803112,  195.773321,   46.405066,    2179.390
    5211.659,    1159.341,       4.633,      11.856,       6.490,57823,  400,  391.048442,  195.137784,   45.945536,    2175.826
    5221.664,    1149.336,       4.627,      11.840,       6.483,57823,  393,  389.291273,  194.500117,   45.487483,    2172.253
    5231.668,    1139.332,       4.622,      11.823,       6.477,57823,  386,  387.531117,  193.860485,   45.028646,    2168.670
    5241.673,    1129.327,       4.616,      11.806,       6.470,57823,  380,  385.775447,  193.219036,   44.569512,    2165.077
    5251.678,    1119.322,       4.610,      11.790,       6.463,57823,  374,  384.032708,  192.576274,   44.111412,    2161.474
    5261.683,    1109.317,       4.605,      11.773,       6.456,57823,  368,  382.303971,  191.932724,   43.654498,    2157.862
    5271.688,    1099.312,       4.599,      11.757,       6.449,57823,  362,  380.587442,  191.288767,   43.198544,    2154.242
    5281.692,    1089.308,       4.593,      11.740,       6.443,57823,  357,  378.882610,  190.644503,   42.740293,    2150.615
    5291.697,    1079.303,       4.587,      11.724,       6.436,57823,  352,  377.189868,  189.999573,   42.285007,    2146.979
    5301.702,    1069.298,       4.582,      11.708,       6.429,57823,  346,  375.508969,  189.353773,   41.830179,    2143.337
    5311.707,    1059.293,       4.576,      11.691,       6.422,57823,  342,  373.836519,  188.706882,   41.374777,    2139.687
    5321.712,    1049.288,       4.570,      11.675,       6.415,57823,  337,  372.168301,  188.058694,   40.921311,    2136.031
    5331.716,    1039.284,       4.564,      11.659,       6.408,57823,  332,  370.501973,  187.409067,   40.468077,    2132.368
    5341.721,    1029.279,       4.558,      11.642,       6.401,57823,  328,  368.836116,  186.757709,   40.015345,    2128.697
    5351.726,    1019.274,       4.552,      11.626,       6.394,57823,  324,  367.170082,  186.104611,   39.559933,    2125.020
    5361.731,    1009.269,       4.547,      11.609,       6.387,57823,  320,  365.502813,  185.449858,   39.108826,    2121.335
    5371.735,     999.265,       4.541,      11.593,       6.379,57823,  316,  363.833310,  184.793804,   38.659060,    2117.644
    5381.740,     989.260,       4.535,      11.576,       6.372,57823,  313,  362.160302,  184.136799,   38.209966,    2113.944
    5391.745,     979.255,       4.529,      11.559,       6.365,57823,  309,  360.483475,  183.479441,   37.759675,    2110.237
    5401.750,     969.250,       4.523,      11.542,       6.358,57823,  306,  358.802792,  182.822140,   37.309138,    2106.521
    5411.755,     959.245,       4.517,      11.525,       6.351,57823,  303,  357.118488,  182.165112,   36.860833,    2102.798
    5421.759,     949.241,       4.511,      11.508,       6.343,57823,  299,  355.430956,  181.508491,   36.410990,    2099.066
    5431.764,     939.236,       4.505,      11.491,       6.336,57823,  297,  353.739832,  180.852180,   35.963326,    2095.326
    5441.769,     929.231,       4.499,      11.474,       6.329,57823,  294,  352.045090,  180.196351,   35.513592,    2091.573
    5451.774,     919.226,       4.493,      11.457,       6.321,57823,  291,  350.346732,  179.541157,   35.066177,    2087.786
    5461.778,     909.222,       4.487,      11.439,       6.314,57823,  288,  348.645461,  178.886739,   34.620005,    2083.935
    5471.783,     899.217,       4.481,      11.422,       6.307,57823,  286,  346.941893,  178.232943,   34.174054,    2079.951
    5481.788,     889.212,       4.475,      11.404,       6.299,57823,  284,  345.237451,  177.579499,   33.729518,    2075.738
    5491.793,     879.207,       4.469,      11.387,       6.292,57823,  281,  343.536742,  176.923302,   33.284762,    2071.216
    5501.797,     869.203,       4.463,      11.369,       6.284,57823,  279,  341.853241,  176.254725,   32.840568,    2066.413
    5511.802,     859.198,       4.457,      11.351,       6.276,57823,  277,  340.187332,  175.573461,   32.397487,    2061.446
    5521.807,     849.193,       4.451,      11.334,       6.269,57823,  275,  338.525229,  174.890572,   31.954602,    2056.439
    5531.812,     839.188,       4.445,      11.316,       6.261,57823,  273,  336.864609,  174.208574,   31.512244,    2051.475
    5541.817,     829.183,       4.439,      11.298,       6.253,57823,  271,  335.207643,  173.526707,   31.070690,    2046.584
    5551.821,     819.179,       4.433,      11.280,       6.245,57823,  270,  333.554760,  172.845289,   30.654301,    2041.766
    5561.826,     809.174,       4.426,      11.262,       6.237,57823,  268,  331.905058,  172.164449,   30.212912,    2036.998
    5571.831,     799.169,       4.420,      11.245,       6.228,57823,  266,  330.263966,  171.479649,   29.772434,    2032.265
    5581.836,     789.164,       4.414,      11.227,       6.220,57823,  265,  328.641241,  170.782740,   29.331440,    2027.555
    5591.840,     779.160,       4.407,      11.209,       6.212,57823,  263,  326.979201,  170.052812,   28.892232,    2022.857
    5601.845,     769.155,       4.400,      11.191,       6.203,57823,  262,  325.249764,  169.287617,   28.452952,    2018.159
    5611.850,     759.150,       4.392,      11.173,       6.195,57823,  260,  323.554998,  168.543743,   28.017000,    2013.445
    5621.855,     749.145,       4.385,      11.155,       6.186,57823,  259,  321.885772,  167.806683,   27.578040,    2008.706
    5631.859,     739.141,       4.378,      11.137,       6.177,57823,  257,  320.227125,  167.074706,   27.139636,    2003.940
    5641.864,     729.136,       4.371,      11.119,       6.169,57823,  256,  318.574096,  166.344987,   26.704271,    1999.153
    5651.869,     719.131,       4.364,      11.101,       6.160,57823,  254,  316.926618,  165.617026,   26.269336,    1994.353
    5661.874,     709.126,       4.357,      11.082,       6.152,57823,  253,  315.284888,  164.890615,   25.834386,    1989.545
    5671.879,     699.121,       4.350,      11.064,       6.143,57823,  251,  313.648940,  164.165791,   25.400941,    1984.736
    5681.883,     689.117,       4.343,      11.046,       6.135,57823,  250,  312.018943,  163.442718,   24.967890,    1979.934
    5691.888,     679.112,       4.336,      11.028,       6.126,57823,  249,  310.394571,  162.721331,   24.535237,    1975.142
    5701.893,     669.107,       4.316,      10.828,       6.018,57823,  221,  297.681078,  156.311132,   24.109683,    1970.362
    5711.898,     659.102,       4.224,      10.651,       5.853,57823,  193,  286.225162,  144.707803,   23.686943,    1965.599
    5721.903,     649.097,       4.130,      10.485,       5.700,57823,  181,  275.086364,  134.176053,   23.287331,    1960.843
    5731.907,     639.093,       4.051,      10.354,       5.584,57823,  178,  265.915242,  126.303407,   22.874820,    1956.063
    5741.912,     629.088,       4.001,      10.268,       5.513,57823,  173,  259.697079,  121.620432,   22.478551,    1951.202
    5751.917,     619.083,       3.981,      10.217,       5.479,57823,  170,  256.245140,  119.524996,   22.079768,    1946.204
    5761.922,     609.078,       3.969,      10.183,       5.458,57823,  168,  253.893218,  118.249255,   21.684116,    1941.065
    5771.926,     599.074,       3.959,      10.153,       5.443,57823,  163,  251.774603,  117.279663,   21.288427,    1935.830
    5781.931,     589.069,       3.949,      10.128,       5.427,57823,  160,  249.935790,  116.308588,   20.894251,    1930.546
    5791.936,     579.064,       3.938,      10.105,       5.413,57823,  154,  248.209781,  115.362007,   20.500762,    1925.242
    5801.941,     569.059,       3.926,      10.082,       5.398,57823,  150,  246.542561,  114.412229,   20.107786,    1919.925
    5811.945,     559.055,       3.915,      10.059,       5.383,57823,  146,  244.900876,  113.421310,   19.701911,    1914.598
    5821.950,     549.050,       3.903,      10.019,       5.365,57823,  144,  241.997945,  112.365028,   19.311202,    1909.265
    5831.955,     539.045,       3.891,       9.979,       5.345,57823,  141,  239.260012,  111.179990,   18.920963,    1903.931
    5841.960,     529.040,       3.878,       9.917,       5.322,57823,  141,  234.967365,  109.829493,   18.534178,    1898.600
    5851.965,     519.035,       3.864,       9.850,       5.296,57823,  142,  230.378231,  108.357822,   18.146925,    1893.273
    5861.969,     509.031,       3.849,       9.794,       5.269,57823,  142,  226.735589,  106.859969,   17.770365,    1887.950
    5871.974,     499.026,       3.836,       9.748,       5.243,57823,  139,  223.937089,  105.423407,   17.382344,    1882.633
    5881.979,     489.021,       3.823,       9.713,       5.218,57823,  138,  221.846285,  104.103879,   17.001869,    1877.320
    5891.984,     479.016,       3.811,       9.681,       5.197,57823,  136,  219.929274,  102.930784,   16.622570,    1872.008
    5901.989,     469.011,       3.800,       9.650,       5.178,57823,  136,  217.966030,  101.896343,   16.244314,    1866.697
    5911.993,     459.007,       3.789,       9.618,       5.161,57823,  137,  215.959519,  100.939549,   15.867505,    1861.386
    5921.998,     449.002,       3.778,       9.584,       5.144,57823,  137,  213.750536,   99.993033,   15.491882,    1856.076
    5932.003,     438.997,       3.767,       9.543,       5.128,57823,  137,  211.026768,   99.052816,   15.117450,    1850.764
    5942.008,     428.992,       3.757,       9.488,       5.114,57823,  139,  207.221499,   98.275510,   14.751297,    1845.453
    5952.012,     418.988,       3.743,       9.416,       5.091,57823,  138,  202.539908,   97.016666,   14.371573,    1840.141
    5962.017,     408.983,       3.719,       9.325,       5.031,57823,  139,  197.877936,   94.135349,   13.993883,    1834.829
    5972.022,     398.978,       3.682,       9.222,       4.929,57823,  138,  193.858680,   89.470504,   13.629568,    1829.516
    5982.027,     388.973,       3.641,       9.122,       4.818,57823,  138,  190.325434,   84.511808,   13.273001,    1824.202
    5992.032,     378.968,       3.612,       9.022,       4.742,57823,  139,  185.721009,   81.248410,   12.911359,    1818.888
    6002.036,     368.964,       3.595,       8.949,       4.706,57823,  142,  181.691999,   79.620704,   12.554017,    1813.704
    6012.041,     358.959,       3.585,       8.875,       4.693,57823,  143,  177.064152,   78.958962,   12.201306,    1808.496
    6022.046,     348.954,       3.575,       8.827,       4.681,57823,  146,  174.081209,   78.346589,   11.846321,    1803.133
    6032.051,     338.949,       3.565,       8.779,       4.670,57823,  148,  171.126942,   77.737390,   11.490981,    1797.665
    6042.055,     328.945,       3.556,       8.748,       4.659,57823,  150,  169.233556,   77.173594,   11.138144,    1792.140
    6052.060,     318.940,       3.547,       8.718,       4.648,57823,  153,  167.418343,   76.611568,   10.786010,    1786.605
    6062.065,     308.935,       3.538,       8.689,       4.636,57823,  156,  165.688763,   76.046904,   10.435370,    1781.108
    6072.070,     298.930,       3.529,       8.660,       4.625,57823,  158,  163.997921,   75.475997,   10.085464,    1775.698
    6082.074,     288.926,       3.519,       8.632,       4.613,57823,  161,  162.345414,   74.900063,    9.736731,    1770.423
    6092.079,     278.921,       3.510,       8.603,       4.601,57823,  165,  160.726406,   74.322471,    9.389905,    1765.331
    6102.084,     268.916,       3.501,       8.575,       4.589,57823,  166,  159.133021,   73.747464,    9.043349,    1760.469
    6112.089,     258.911,       3.492,       8.547,       4.578,57823,  169,  157.555480,   73.187302,    8.697461,    1755.847
    6122.093,     248.907,       3.484,       8.519,       4.566,57823,  175,  155.984049,   72.634919,    8.354434,    1751.901
    6132.098,     238.902,       3.475,       8.491,       4.555,57823,  179,  154.412354,   72.094984,    8.011248,    1749.010
    6142.103,     228.897,       3.466,       8.457,       4.541,57823,  182,  152.578624,   71.463792,    7.667784,    1747.508
    6152.108,     218.892,       3.457,       8.425,       4.529,57823,  186,  150.838625,   70.889319,    7.326037,    1747.461
    6162.113,     208.887,       3.447,       8.396,       4.518,57823,  190,  149.198667,   70.368543,    6.986362,    1748.443
    6172.117,     198.883,       3.438,       8.377,       4.512,57823,  195,  147.926206,   70.004532,    6.646031,    1749.360
    6182.122,     188.878,       3.429,       8.359,       4.507,57823,  196,  146.679543,   69.649618,    6.309254,    1749.393
    6187.217,     183.783,       3.420,       8.349,       4.504,57823,  200,  145.891796,   69.394275,    6.137279,    1749.036
    6192.312,     178.688,       3.413,       8.340,       4.502,57823,  202,  145.174575,   69.169348,    5.964170,    1745.217
    6197.408,     173.592,       3.408,       8.331,       4.499,57823,  204,  144.529818,   68.972729,    5.793689,    1737.469
    6202.503,     168.497,       3.408,       8.323,       4.497,57823,  207,  144.154644,   68.901125,    5.621136,    1725.455
    6207.598,     163.402,       3.407,       8.316,       4.495,57823,  208,  143.839071,   68.850964,    5.449803,    1708.903
    6212.693,     158.307,       3.407,       8.311,       4.494,57823,  203,  143.592976,   68.811137,    5.280523,    1687.743
    6217.788,     153.212,       3.407,       8.307,       4.493,57823,  191,  143.402664,   68.791145,    5.109271,    1662.199
    6222.883,     148.117,       3.407,       8.305,       4.494,57823,  178,  143.247801,   68.810177,    4.937670,    1632.845
    6227.979,     143.021,       3.407,       8.305,       4.497,57823,  165,  143.109186,   68.896001,    4.766172,    1600.290
    6233.074,     137.926,       3.407,       8.305,       4.501,57823,  155,  142.972130,   69.026710,    4.593553,    1564.032
    6238.169,     132.831,       3.407,       8.307,       4.506,57823,  148,  142.855558,   69.184917,    4.422682,    1521.691
    6243.264,     127.736,       3.407,       8.310,       4.512,57823,  150,  142.760742,   69.354793,    4.251531,    1476.013
    6248.359,     122.641,       3.406,       8.313,       4.518,57823,  166,  142.682613,   69.531230,    4.080422,    1427.983
    6253.454,     117.546,       3.406,       8.316,       4.524,57823,  205,  142.602812,   69.708085,    3.909520,    1378.518
    6258.549,     112.451,       3.406,       8.319,       4.530,57823,  282,  142.520181,   69.883694,    3.738492,    1328.276
    6263.645,     107.355,       3.406,       8.322,       4.536,57823,  383,  142.437035,   70.058758,    3.567487,    1277.944
    6268.740,     102.260,       3.405,       8.325,       4.542,57823,  496,  142.357115,   70.234858,    3.396754,    1228.116
    6273.835,      97.165,       3.405,       8.329,       4.548,57823,  579,  142.283253,   70.413392,    3.226003,    1179.186
    6278.930,      92.070,       3.404,       8.336,       4.555,57823,  600,  142.351309,   70.635542,    3.055070,    1131.328
    6284.025,      86.975,       3.404,       8.343,       4.563,57823,  601,  142.455433,   70.870977,    2.884555,    1084.421
    6289.120,      81.880,       3.403,       8.352,       4.571,57823,  600,  142.596670,   71.117380,    2.713969,    1036.840
    6294.216,      76.784,       3.403,       8.359,       4.578,57823,  600,  142.648156,   71.323703,    2.543216,     989.247
    6299.311,      71.689,       3.402,       8.365,       4.585,57823,  600,  142.713334,   71.519671,    2.372720,     941.663
    6304.406,      66.594,       3.402,       8.371,       4.591,57823,  600,  142.789762,   71.707056,    2.201667,     894.081
    6309.501,      61.499,       3.401,       8.378,       4.598,57823,  600,  142.864527,   71.894888,    2.031722,     846.499
    6314.596,      56.404,       3.401,       8.384,       4.604,57823,  600,  142.939171,   72.082599,    1.860880,     798.920
    6319.691,      51.309,       3.400,       8.390,       4.610,57823,  600,  143.013351,   72.270207,    1.690541,     751.343
    6324.786,      46.214,       3.400,       8.397,       4.617,57823,  600,  143.086748,   72.457805,    1.520219,     703.772
    6329.882,      41.118,       3.399,       8.403,       4.623,57823,  600,  143.159235,   72.645570,    1.349223,     656.198
    6334.977,      36.023,       3.398,       8.410,       4.629,57823,  600,  143.230736,   72.833543,    1.180049,     608.642
    6340.072,      30.928,       3.375,       8.328,       4.574,57823,  600,  139.947174,   70.609996,    1.011381,     561.096
    6345.167,      25.833,       3.318,       7.929,       4.343,57823,  600,  125.155306,   62.598847,    0.842790,     513.561
    6350.262,      20.738,       3.210,       7.151,       3.939,57823,  600,   97.741845,   49.805464,    0.674554,     466.038
    6350.262,      20.738,       3.210,       7.151,       3.939,57823,  600,   97.741845,   49.805464,    0.674554,     466.038
    6357.249,      13.751,       2.646,       5.895,       3.247,57823,  600,   54.755476,   27.896802,    0.445769,     400.890
    6357.249,      13.751,       2.646,       5.895,       3.247,57823,  600,   54.755476,   27.896802,    0.445769,     400.890
    6371.000,       0.000,       2.635,       5.870,       3.233,57823,  600,   54.071556,   27.541782,    0.002847,     272.692
