radius[km],depth[km],density[g/cm**3],vp[km/s],vs[km/s],qkappa,qmu,K[GPa],mu[GPa],pressure[GPa],temperature[K]
    4621.377,    1749.623,       4.927,      12.477,       6.719,57823,  238,  470.511668,  222.432215,   73.774558,    2157.119
    4631.382,    1739.618,       4.922,      12.464,       6.714,57823,  236,  468.825649,  221.861291,   73.282048,    2154.320
    4641.387,    1729.613,       4.917,      12.451,       6.709,57823,  235,  467.139818,  221.287960,   72.786151,    2151.512
    4651.392,    1719.608,       4.912,      12.437,       6.703,57823,  235,  465.455491,  220.712321,   72.294729,    2148.697
    4661.396,    1709.604,       4.906,      12.424,       6.698,57823,  235,  463.774183,  220.134393,   71.802509,    2145.874
    4671.401,    1699.599,       4.901,      12.410,       6.693,57823,  235,  462.096481,  219.554036,   71.310114,    2143.044
    4681.406,    1689.594,       4.896,      12.396,       6.688,57823,  235,  460.422911,  218.971334,   70.822601,    2140.208
    4691.411,    1679.589,       4.891,      12.383,       6.682,57823,  235,  458.753483,  218.386349,   70.332886,    2137.366
    4701.415,    1669.585,       4.886,      12.369,       6.677,57823,  235,  457.088254,  217.799340,   69.844428,    2134.519
    4711.420,    1659.580,       4.881,      12.355,       6.671,57823,  235,  455.426702,  217.210580,   69.351689,    2131.667
    4721.425,    1649.575,       4.875,      12.342,       6.666,57823,  235,  453.768705,  216.620575,   68.864711,    2128.809
    4731.430,    1639.570,       4.870,      12.328,       6.660,57823,  235,  452.113755,  216.029765,   68.377620,    2125.945
    4741.435,    1629.565,       4.865,      12.314,       6.655,57823,  235,  450.460986,  215.438608,   67.896070,    2123.076
    4751.439,    1619.561,       4.860,      12.300,       6.649,57823,  235,  448.809178,  214.847757,   67.406974,    2120.203
    4761.444,    1609.556,       4.855,      12.286,       6.643,57823,  235,  447.156258,  214.257859,   66.918903,    2117.324
    4771.449,    1599.551,       4.849,      12.273,       6.638,57823,  235,  445.500820,  213.669768,   66.436351,    2114.440
    4781.454,    1589.546,       4.844,      12.259,       6.632,57823,  235,  443.837848,  213.087066,   65.951613,    2111.550
    4791.458,    1579.542,       4.839,      12.245,       6.627,57823,  235,  442.151599,  212.521321,   65.467243,    2108.656
    4801.463,    1569.537,       4.834,      12.231,       6.622,57823,  235,  440.445706,  211.968177,   64.984506,    2105.757
    4811.468,    1559.532,       4.828,      12.217,       6.617,57823,  235,  438.733046,  211.415829,   64.504347,    2102.853
    4821.473,    1549.527,       4.823,      12.203,       6.612,57823,  235,  437.010673,  210.864014,   64.024948,    2099.943
    4831.477,    1539.523,       4.818,      12.188,       6.607,57823,  235,  435.274957,  210.314629,   63.539284,    2097.029
    4841.482,    1529.518,       4.812,      12.174,       6.602,57823,  235,  433.524844,  209.768832,   63.052717,    2094.110
    4851.487,    1519.513,       4.807,      12.160,       6.597,57823,  235,  431.762804,  209.226223,   62.573059,    2091.185
    4861.492,    1509.508,       4.802,      12.145,       6.592,57823,  235,  430.002921,  208.677314,   62.094313,    2088.254
    4871.497,    1499.503,       4.796,      12.130,       6.587,57823,  235,  428.244115,  208.123996,   61.615276,    2085.318
    4881.501,    1489.499,       4.791,      12.115,       6.582,57823,  235,  426.486534,  207.567746,   61.136486,    2082.377
    4891.506,    1479.494,       4.786,      12.101,       6.577,57823,  235,  424.734348,  207.006747,   60.647674,    2079.428
    4901.511,    1469.489,       4.780,      12.086,       6.572,57823,  235,  422.985867,  206.444624,   60.170552,    2076.474
    4911.516,    1459.484,       4.775,      12.071,       6.566,57823,  235,  421.235134,  205.888732,   59.693745,    2073.513
    4921.520,    1449.480,       4.770,      12.056,       6.562,57823,  235,  419.471937,  205.349599,   59.218162,    2070.545
    4931.525,    1439.475,       4.764,      12.042,       6.556,57823,  235,  417.751601,  204.786660,   58.742249,    2067.570
    4941.530,    1429.470,       4.759,      12.027,       6.550,57823,  235,  416.109545,  204.173619,   58.267653,    2064.588
    4951.535,    1419.465,       4.753,      12.012,       6.544,57823,  235,  414.486887,  203.554236,   57.802240,    2061.599
    4961.540,    1409.460,       4.748,      11.998,       6.538,57823,  235,  412.868614,  202.938952,   57.320339,    2058.602
    4971.544,    1399.456,       4.743,      11.983,       6.532,57823,  235,  411.251795,  202.328461,   56.847968,    2055.599
    4981.549,    1389.451,       4.737,      11.969,       6.526,57823,  235,  409.633598,  201.722061,   56.374816,    2052.588
    4991.554,    1379.446,       4.732,      11.954,       6.520,57823,  235,  408.012205,  201.118983,   55.902834,    2049.569
    5001.559,    1369.441,       4.726,      11.940,       6.514,57823,  235,  406.385901,  200.518995,   55.431736,    2046.543
    5011.564,    1359.436,       4.721,      11.925,       6.508,57823,  235,  404.752981,  199.922525,   54.964701,    2043.509
    5021.568,    1349.432,       4.715,      11.910,       6.502,57823,  235,  403.112422,  199.330031,   54.496417,    2040.468
    5031.573,    1339.427,       4.710,      11.896,       6.496,57823,  235,  401.463655,  198.741355,   54.025979,    2037.419
    5041.578,    1329.422,       4.704,      11.881,       6.490,57823,  235,  399.808196,  198.155666,   53.556986,    2034.362
    5051.583,    1319.417,       4.699,      11.866,       6.484,57823,  235,  398.149205,  197.571070,   53.088427,    2031.298
    5061.587,    1309.413,       4.693,      11.851,       6.479,57823,  235,  396.490620,  196.985492,   52.619628,    2028.226
    5071.592,    1299.408,       4.688,      11.836,       6.473,57823,  235,  394.834872,  196.397410,   52.152103,    2025.146
    5081.597,    1289.403,       4.682,      11.821,       6.467,57823,  235,  393.183311,  195.806400,   51.685193,    2022.058
    5091.602,    1279.398,       4.677,      11.806,       6.461,57823,  235,  391.535985,  195.212514,   51.214701,    2018.962
    5101.606,    1269.394,       4.671,      11.791,       6.455,57823,  235,  389.892715,  194.616047,   50.748873,    2015.859
    5111.611,    1259.389,       4.666,      11.775,       6.449,57823,  235,  388.253006,  194.017125,   50.283925,    2012.748
    5121.616,    1249.384,       4.660,      11.760,       6.442,57823,  235,  386.617197,  193.415927,   49.818719,    2009.629
    5131.621,    1239.379,       4.655,      11.745,       6.436,57823,  235,  384.985232,  192.812467,   49.354712,    2006.502
    5141.626,    1229.374,       4.649,      11.730,       6.430,57823,  235,  383.354399,  192.206866,   48.891032,    2003.367
    5151.630,    1219.370,       4.643,      11.714,       6.424,57823,  235,  381.714445,  191.599523,   48.427298,    2000.224
    5161.635,    1209.365,       4.638,      11.698,       6.417,57823,  235,  380.053356,  190.990681,   47.963974,    1997.072
    5171.640,    1199.360,       4.632,      11.683,       6.411,57823,  235,  378.377700,  190.380562,   47.501747,    1993.912
    5181.645,    1189.355,       4.627,      11.667,       6.404,57823,  235,  376.698959,  189.769137,   47.050839,    1990.744
    5191.649,    1179.351,       4.621,      11.650,       6.398,57823,  235,  375.020298,  189.156357,   46.589490,    1987.567
    5201.654,    1169.346,       4.615,      11.634,       6.391,57823,  235,  373.340939,  188.541885,   46.129092,    1984.381
    5211.659,    1159.341,       4.610,      11.618,       6.385,57823,  235,  371.661290,  187.925514,   45.669741,    1981.187
    5221.664,    1149.336,       4.604,      11.602,       6.378,57823,  235,  369.980704,  187.307108,   45.211486,    1977.983
    5231.668,    1139.332,       4.598,      11.585,       6.372,57823,  235,  368.295960,  186.686789,   44.753044,    1974.771
    5241.673,    1129.327,       4.593,      11.569,       6.365,57823,  235,  366.609404,  186.064652,   44.294012,    1971.549
    5251.678,    1119.322,       4.587,      11.553,       6.358,57823,  235,  364.931731,  185.441089,   43.836026,    1968.319
    5261.683,    1109.317,       4.581,      11.536,       6.352,57823,  235,  363.267867,  184.816406,   43.379219,    1965.078
    5271.688,    1099.312,       4.576,      11.520,       6.345,57823,  235,  361.617019,  184.190753,   42.923526,    1961.829
    5281.692,    1089.308,       4.570,      11.504,       6.338,57823,  235,  359.978583,  183.564200,   42.465759,    1958.571
    5291.697,    1079.303,       4.564,      11.487,       6.331,57823,  235,  358.352984,  182.936531,   42.010948,    1955.303
    5301.702,    1069.298,       4.558,      11.471,       6.324,57823,  235,  356.740810,  182.307612,   41.556297,    1952.027
    5311.707,    1059.293,       4.552,      11.455,       6.317,57823,  235,  355.139672,  181.677214,   41.101052,    1948.743
    5321.712,    1049.288,       4.546,      11.439,       6.310,57823,  235,  353.545106,  181.045238,   40.647848,    1945.452
    5331.716,    1039.284,       4.541,      11.423,       6.303,57823,  235,  351.953651,  180.411799,   40.195185,    1942.154
    5341.721,    1029.279,       4.535,      11.407,       6.296,57823,  235,  350.363048,  179.776879,   39.742884,    1938.848
    5351.726,    1019.274,       4.529,      11.391,       6.289,57823,  235,  348.772262,  179.140672,   39.287747,    1935.536
    5361.731,    1009.269,       4.523,      11.375,       6.282,57823,  235,  347.180153,  178.503358,   38.836785,    1932.217
    5371.735,     999.265,       4.517,      11.358,       6.275,57823,  235,  345.585733,  177.865245,   38.387344,    1928.892
    5381.740,     989.260,       4.511,      11.342,       6.268,57823,  235,  343.987705,  177.226492,   37.938829,    1925.559
    5391.745,     979.255,       4.505,      11.325,       6.261,57823,  235,  342.385631,  176.587508,   37.489164,    1922.220
    5401.750,     969.250,       4.499,      11.309,       6.254,57823,  235,  340.779388,  175.948690,   37.039281,    1918.873
    5411.755,     959.245,       4.493,      11.292,       6.246,57823,  235,  339.169156,  175.310370,   36.591299,    1915.520
    5421.759,     949.241,       4.487,      11.275,       6.239,57823,  235,  337.555205,  174.672790,   36.142110,    1912.159
    5431.764,     939.236,       4.481,      11.259,       6.232,57823,  235,  335.937051,  174.035887,   35.694925,    1908.791
    5441.769,     929.231,       4.475,      11.242,       6.225,57823,  235,  334.314667,  173.399773,   35.245760,    1905.415
    5451.774,     919.226,       4.469,      11.224,       6.218,57823,  235,  332.688215,  172.764504,   34.798974,    1902.032
    5461.778,     909.222,       4.463,      11.207,       6.210,57823,  235,  331.058420,  172.130175,   34.353904,    1898.641
    5471.783,     899.217,       4.457,      11.190,       6.203,57823,  235,  329.425803,  171.496561,   33.908513,    1895.242
    5481.788,     889.212,       4.451,      11.173,       6.196,57823,  235,  327.792342,  170.862789,   33.464317,    1891.834
    5491.793,     879.207,       4.445,      11.155,       6.188,57823,  235,  326.163901,  170.224696,   33.020254,    1888.419
    5501.797,     869.203,       4.439,      11.138,       6.181,57823,  235,  324.549131,  169.576200,   32.576300,    1884.988
    5511.802,     859.198,       4.433,      11.120,       6.173,57823,  235,  322.945616,  168.919155,   32.133944,    1881.503
    5521.807,     849.193,       4.427,      11.103,       6.165,57823,  235,  321.346699,  168.259317,   31.691609,    1877.909
    5531.812,     839.188,       4.421,      11.085,       6.157,57823,  235,  319.751104,  167.598284,   31.249602,    1874.128
    5541.817,     829.183,       4.415,      11.067,       6.149,57823,  235,  318.159710,  166.936221,   30.808172,    1870.101
    5551.821,     819.179,       4.408,      11.050,       6.141,57823,  235,  316.573206,  166.273557,   30.392541,    1865.828
    5561.826,     809.174,       4.402,      11.032,       6.133,57823,  235,  314.992653,  165.609101,   29.952285,    1861.362
    5571.831,     799.169,       4.396,      11.015,       6.125,57823,  235,  313.422119,  164.939093,   29.512619,    1856.773
    5581.836,     789.164,       4.390,      10.997,       6.117,57823,  235,  311.861317,  164.262315,   29.072395,    1852.110
    5591.840,     779.160,       4.384,      10.979,       6.109,57823,  235,  310.301362,  163.583798,   28.634066,    1847.428
    5601.845,     769.155,       4.378,      10.961,       6.100,57823,  235,  308.733665,  162.907148,   28.195643,    1842.767
    5611.850,     759.150,       4.371,      10.943,       6.092,57823,  235,  307.152028,  162.233626,   27.760813,    1838.154
    5621.855,     749.145,       4.365,      10.925,       6.084,57823,  235,  305.583122,  161.563576,   27.322912,    1833.593
    5631.859,     739.141,       4.359,      10.907,       6.076,57823,  235,  304.016296,  160.896163,   26.885216,    1829.075
    5641.864,     729.136,       4.353,      10.889,       6.067,57823,  235,  302.451828,  160.231262,   26.450634,    1824.573
    5651.869,     719.131,       4.346,      10.871,       6.059,57823,  235,  300.890528,  159.568766,   26.016628,    1820.060
    5661.874,     709.126,       4.340,      10.853,       6.051,57823,  235,  299.332902,  158.908517,   25.581991,    1815.533
    5671.879,     699.121,       4.334,      10.835,       6.043,57823,  235,  297.779314,  158.250406,   25.148779,    1810.997
    5681.883,     689.117,       4.328,      10.817,       6.035,57823,  235,  296.230179,  157.594419,   24.715809,    1806.465
    5691.888,     679.112,       4.321,      10.799,       6.026,57823,  235,  294.685382,  156.940368,   24.283426,    1801.941
    5701.893,     669.107,       4.241,      10.579,       5.829,57823,  129,  282.550473,  144.094273,   23.854253,    1797.430
    5711.898,     659.102,       4.136,      10.388,       5.660,57823,  111,  269.595604,  132.511170,   23.436239,    1792.934
    5721.903,     649.097,       4.040,      10.217,       5.510,57823,  117,  258.196094,  122.680976,   23.044834,    1788.456
    5731.907,     639.093,       3.978,      10.100,       5.411,57823,  117,  250.566151,  116.475072,   22.634795,    1783.999
    5741.912,     629.088,       3.947,      10.035,       5.358,57823,  116,  246.433400,  113.303441,   22.241676,    1779.566
    5751.917,     619.083,       3.939,      10.004,       5.338,57823,  114,  244.589823,  112.224806,   21.845680,    1775.167
    5761.922,     609.078,       3.932,       9.977,       5.326,57823,  115,  242.680362,  111.550131,   21.452468,    1770.809
    5771.926,     599.074,       3.925,       9.947,       5.317,57823,  114,  240.389970,  110.974327,   21.059323,    1766.489
    5781.931,     589.069,       3.918,       9.911,       5.308,57823,  115,  237.661734,  110.402907,   20.667461,    1762.173
    5791.936,     579.064,       3.911,       9.869,       5.299,57823,  113,  234.527880,  109.804708,   20.275991,    1757.776
    5801.941,     569.059,       3.901,       9.823,       5.275,57823,  114,  231.668066,  108.560710,   19.884592,    1753.201
    5811.945,     559.055,       3.887,       9.776,       5.252,57823,  114,  228.510762,  107.215685,   19.481227,    1748.428
    5821.950,     549.050,       3.867,       9.730,       5.216,57823,  115,  225.815205,  105.225954,   19.095929,    1743.527
    5831.955,     539.045,       3.848,       9.688,       5.183,57823,  114,  223.330407,  103.346349,   18.712343,    1738.571
    5841.960,     529.040,       3.833,       9.651,       5.154,57823,  116,  221.238822,  101.843978,   18.330649,    1733.597
    5851.965,     519.035,       3.819,       9.618,       5.133,57823,  115,  219.107581,  100.622777,   17.946767,    1728.615
    5861.969,     509.031,       3.811,       9.587,       5.116,57823,  115,  217.282232,   99.727614,   17.572710,    1723.631
    5871.974,     499.026,       3.803,       9.557,       5.100,57823,  115,  215.474662,   98.904077,   17.186609,    1718.644
    5881.979,     489.021,       3.795,       9.527,       5.084,57823,  116,  213.697240,   98.083870,   16.807891,    1713.661
    5891.984,     479.016,       3.787,       9.498,       5.068,57823,  116,  211.946968,   97.242228,   16.429997,    1708.679
    5901.989,     469.011,       3.778,       9.469,       5.051,57823,  116,  210.207925,   96.396355,   16.053043,    1703.699
    5911.993,     459.007,       3.769,       9.439,       5.035,57823,  117,  208.384870,   95.548477,   15.677441,    1698.721
    5921.998,     449.002,       3.760,       9.408,       5.019,57823,  117,  206.565149,   94.703273,   15.302877,    1693.743
    5932.003,     438.997,       3.751,       9.376,       4.993,57823,  117,  205.076027,   93.496282,   14.929456,    1688.766
    5942.008,     428.992,       3.738,       9.329,       4.952,57823,  118,  203.088116,   91.641362,   14.564484,    1683.790
    5952.012,     418.988,       3.707,       9.219,       4.891,57823,  116,  196.802562,   88.701617,   14.185259,    1678.815
    5962.017,     408.983,       3.661,       9.049,       4.822,57823,  118,  186.256593,   85.123834,   13.816916,    1673.839
    5972.022,     398.978,       3.607,       8.851,       4.751,57823,  118,  174.002210,   81.431792,   13.464200,    1668.864
    5982.027,     388.973,       3.571,       8.725,       4.688,57823,  116,  167.228621,   78.470532,   13.112614,    1663.888
    5992.032,     378.968,       3.551,       8.664,       4.641,57823,  116,  164.603987,   76.484426,   12.755699,    1658.912
    6002.036,     368.964,       3.542,       8.646,       4.612,57823,  118,  164.326055,   75.346371,   12.403106,    1654.290
    6012.041,     358.959,       3.533,       8.619,       4.597,57823,  117,  162.888739,   74.669554,   12.055066,    1649.183
    6022.046,     348.954,       3.524,       8.592,       4.586,57823,  117,  161.324924,   74.120745,   11.704539,    1644.032
    6032.051,     338.949,       3.516,       8.563,       4.575,57823,  117,  159.672801,   73.574070,   11.353661,    1638.865
    6042.055,     328.945,       3.507,       8.533,       4.563,57823,  117,  158.014954,   73.026332,   11.005222,    1633.707
    6052.060,     318.940,       3.499,       8.503,       4.551,57823,  118,  156.339343,   72.473095,   10.657654,    1628.585
    6062.065,     308.935,       3.490,       8.473,       4.540,57823,  118,  154.654855,   71.921301,   10.311519,    1623.524
    6072.070,     298.930,       3.481,       8.443,       4.528,57823,  119,  152.981153,   71.375533,    9.966108,    1618.552
    6082.074,     288.926,       3.472,       8.414,       4.517,57823,  120,  151.331670,   70.837271,    9.621693,    1613.695
    6092.079,     278.921,       3.463,       8.385,       4.506,57823,  121,  149.695810,   70.324735,    9.278935,    1608.978
    6102.084,     268.916,       3.454,       8.356,       4.496,57823,  120,  148.102307,   69.815820,    8.936552,    1604.428
    6112.089,     258.911,       3.446,       8.328,       4.486,57823,  121,  146.539453,   69.329991,    8.594717,    1600.318
    6122.093,     248.907,       3.437,       8.300,       4.476,57823,  124,  144.989601,   68.846741,    8.255753,    1597.000
    6132.098,     238.902,       3.428,       8.272,       4.466,57823,  126,  143.451707,   68.365422,    7.916684,    1594.870
    6142.103,     228.897,       3.419,       8.239,       4.444,57823,  128,  142.059963,   67.546680,    7.577421,    1594.203
    6152.108,     218.892,       3.410,       8.208,       4.428,57823,  130,  140.587612,   66.864781,    7.240044,    1594.876
    6162.113,     208.887,       3.401,       8.178,       4.416,57823,  132,  139.045577,   66.314734,    6.904456,    1596.097
    6172.117,     198.883,       3.391,       8.157,       4.419,57823,  135,  137.307817,   66.228180,    6.568243,    1596.212
    6182.122,     188.878,       3.381,       8.135,       4.423,57823,  135,  135.603272,   66.140662,    6.235443,    1590.971
    6187.217,     183.783,       3.374,       8.125,       4.425,57823,  138,  134.671921,   66.060833,    6.065571,    1585.474
    6192.312,     178.688,       3.369,       8.114,       4.426,57823,  139,  133.797291,   66.008915,    5.894623,    1575.822
    6197.408,     173.592,       3.365,       8.104,       4.428,57823,  140,  132.981692,   65.982774,    5.726235,    1562.058
    6202.503,     168.497,       3.364,       8.094,       4.430,57823,  140,  132.355614,   66.023245,    5.555765,    1544.210
    6207.598,     163.402,       3.363,       8.087,       4.432,57823,  138,  131.817031,   66.067617,    5.386775,    1522.322
    6212.693,     158.307,       3.362,       8.080,       4.434,57823,  130,  131.373624,   66.104806,    5.219790,    1496.636
    6217.788,     153.212,       3.361,       8.076,       4.436,57823,  121,  131.035204,   66.127611,    5.051114,    1467.640
    6222.883,     148.117,       3.360,       8.073,       4.437,57823,  117,  130.790366,   66.150854,    4.882151,    1435.952
    6227.979,     143.021,       3.359,       8.073,       4.440,57823,  116,  130.608316,   66.208808,    4.713203,    1401.903
    6233.074,     137.926,       3.357,       8.074,       4.444,57823,  115,  130.435281,   66.307676,    4.543125,    1364.747
    6238.169,     132.831,       3.356,       8.076,       4.449,57823,  114,  130.316927,   66.440522,    4.374834,    1323.525
    6243.264,     127.736,       3.355,       8.080,       4.455,57823,  113,  130.278349,   66.588347,    4.206215,    1280.822
    6248.359,     122.641,       3.355,       8.084,       4.460,57823,  114,  130.310160,   66.748622,    4.037593,    1237.499
    6253.454,     117.546,       3.356,       8.089,       4.465,57823,  112,  130.355822,   66.912642,    3.869210,    1194.248
    6258.549,     112.451,       3.356,       8.094,       4.471,57823,  114,  130.403798,   67.074698,    3.700550,    1151.626
    6263.645,     107.355,       3.356,       8.098,       4.476,57823,  116,  130.456419,   67.234817,    3.531915,    1110.023
    6268.740,     102.260,       3.356,       8.103,       4.481,57823,  150,  130.516948,   67.393554,    3.363587,    1069.607
    6273.835,      97.165,       3.356,       8.108,       4.486,57823,  298,  130.589723,   67.552437,    3.195170,    1030.209
    6278.930,      92.070,       3.356,       8.120,       4.491,57823,  383,  131.022304,   67.698383,    3.026543,     991.282
    6284.025,      86.975,       3.356,       8.133,       4.496,57823,  413,  131.545345,   67.844418,    2.858209,     951.815
    6289.120,      81.880,       3.357,       8.147,       4.501,57823,  423,  132.155242,   67.990776,    2.689886,     912.013
    6294.216,      76.784,       3.357,       8.157,       4.505,57823,  425,  132.519808,   68.135046,    2.521318,     872.203
    6299.311,      71.689,       3.357,       8.168,       4.510,57823,  427,  132.906429,   68.263009,    2.352970,     832.399
    6304.406,      66.594,       3.357,       8.178,       4.513,57823,  428,  133.314194,   68.374821,    2.184043,     792.595
    6309.501,      61.499,       3.357,       8.188,       4.517,57823,  428,  133.726172,   68.483975,    2.016202,     752.790
    6314.596,      56.404,       3.357,       8.198,       4.521,57823,  428,  134.139229,   68.593111,    1.847461,     712.987
    6319.691,      51.309,       3.357,       8.208,       4.524,57823,  429,  134.553918,   68.702032,    1.679182,     673.185
    6324.786,      46.214,       3.357,       8.218,       4.528,57823,  429,  134.970116,   68.810888,    1.510787,     633.385
    6329.882,      41.118,       3.357,       8.229,       4.531,57823,  429,  135.387692,   68.919802,    1.341505,     593.580
    6334.977,      36.023,       3.357,       8.239,       4.535,57823,  429,  135.806311,   69.028794,    1.173805,     553.787
    6340.072,      30.928,       3.286,       7.779,       4.289,57823,  429,  118.231768,   60.432163,    1.006141,     513.998
    6345.167,      25.833,       3.208,       7.370,       4.055,57823,  429,  103.943641,   52.740552,    0.838377,     474.213
    6350.262,      20.738,       3.124,       6.961,       3.834,57823,  429,   90.146497,   45.921413,    0.670967,     434.434
    6350.262,      20.738,       3.124,       6.961,       3.834,57823,  429,   90.146497,   45.921413,    0.670967,     434.434
    6357.249,      13.751,       2.555,       5.691,       3.135,57823,  429,   49.268527,   25.111115,    0.444653,     379.892
    6357.249,      13.751,       2.555,       5.691,       3.135,57823,  429,   49.268527,   25.111115,    0.444653,     379.892
    6371.000,       0.000,       2.555,       5.693,       3.135,57823,  429,   49.326700,   25.111115,    0.002847,     272.614
