radius[km],depth[km],density[g/cm**3],vp[km/s],vs[km/s],qkappa,qmu,K[GPa],mu[GPa],pressure[GPa],temperature[K]
    4751.439,    1619.561,       4.872,      12.432,       6.731,57823,  375,  458.650897,  220.728318,   67.633689,    2255.286
    4761.444,    1609.556,       4.867,      12.416,       6.726,57823,  371,  456.696081,  220.142228,   67.148708,    2252.243
    4771.449,    1599.551,       4.862,      12.400,       6.720,57823,  367,  454.759171,  219.555035,   66.664439,    2249.190
    4781.454,    1589.546,       4.856,      12.384,       6.715,57823,  363,  452.826733,  218.970438,   66.180963,    2246.126
    4791.458,    1579.542,       4.851,      12.368,       6.710,57823,  359,  450.884501,  218.392486,   65.697873,    2243.050
    4801.463,    1569.537,       4.846,      12.352,       6.704,57823,  355,  448.929478,  217.819427,   65.216107,    2239.959
    4811.468,    1559.532,       4.841,      12.336,       6.699,57823,  351,  446.922245,  217.248835,   64.734239,    2236.853
    4821.473,    1549.527,       4.835,      12.317,       6.694,57823,  347,  444.699328,  216.680857,   64.254322,    2233.729
    4831.477,    1539.523,       4.830,      12.305,       6.689,57823,  344,  443.158452,  216.116668,   63.773882,    2230.587
    4841.482,    1529.518,       4.825,      12.292,       6.684,57823,  341,  441.603126,  215.557553,   63.295176,    2227.427
    4851.487,    1519.513,       4.820,      12.278,       6.679,57823,  337,  439.890225,  215.002630,   62.815552,    2224.247
    4861.492,    1509.508,       4.815,      12.264,       6.674,57823,  334,  438.191032,  214.447603,   62.336145,    2221.047
    4871.497,    1499.503,       4.810,      12.250,       6.669,57823,  331,  436.535217,  213.894026,   61.858169,    2217.827
    4881.501,    1489.499,       4.804,      12.236,       6.664,57823,  328,  434.835500,  213.338038,   61.380044,    2214.587
    4891.506,    1479.494,       4.799,      12.221,       6.658,57823,  325,  433.072585,  212.779288,   60.897596,    2211.327
    4901.511,    1469.489,       4.794,      12.208,       6.653,57823,  322,  431.513846,  212.220102,   60.420728,    2208.047
    4911.516,    1459.484,       4.789,      12.195,       6.648,57823,  320,  430.055374,  211.663840,   59.943175,    2204.746
    4921.520,    1449.480,       4.784,      12.183,       6.643,57823,  317,  428.595520,  211.110331,   59.468261,    2201.427
    4931.525,    1439.475,       4.779,      12.170,       6.637,57823,  314,  427.133017,  210.541534,   58.993307,    2198.089
    4941.530,    1429.470,       4.774,      12.157,       6.632,57823,  312,  425.636822,  209.950890,   58.519646,    2194.735
    4951.535,    1419.465,       4.769,      12.144,       6.626,57823,  309,  424.128745,  209.354838,   58.045472,    2191.366
    4961.540,    1409.460,       4.764,      12.130,       6.620,57823,  307,  422.621679,  208.757362,   57.571839,    2187.984
    4971.544,    1399.456,       4.759,      12.117,       6.614,57823,  304,  421.109977,  208.158984,   57.097976,    2184.591
    4981.549,    1389.451,       4.754,      12.103,       6.608,57823,  302,  419.582957,  207.561276,   56.624794,    2181.189
    4991.554,    1379.446,       4.748,      12.089,       6.602,57823,  300,  418.006043,  206.936364,   56.153257,    2177.780
    5001.559,    1369.441,       4.742,      12.076,       6.596,57823,  298,  416.484203,  206.323171,   55.680876,    2174.366
    5011.564,    1359.436,       4.737,      12.062,       6.590,57823,  295,  414.936451,  205.709093,   55.209548,    2170.948
    5021.568,    1349.432,       4.732,      12.047,       6.584,57823,  293,  413.293400,  205.094319,   54.736147,    2167.528
    5031.573,    1339.427,       4.726,      12.033,       6.578,57823,  291,  411.629715,  204.478803,   54.267429,    2164.108
    5041.578,    1329.422,       4.721,      12.018,       6.572,57823,  289,  409.967296,  203.862713,   53.796240,    2160.688
    5051.583,    1319.417,       4.716,      12.003,       6.565,57823,  287,  408.362058,  203.274795,   53.329440,    2157.270
    5061.587,    1309.413,       4.710,      11.988,       6.559,57823,  285,  406.694200,  202.656422,   52.862040,    2153.855
    5071.592,    1299.408,       4.705,      11.973,       6.553,57823,  283,  405.025510,  202.039448,   52.393892,    2150.443
    5081.597,    1289.403,       4.699,      11.958,       6.547,57823,  281,  403.354979,  201.424366,   51.925450,    2147.035
    5091.602,    1279.398,       4.694,      11.942,       6.541,57823,  280,  401.682069,  200.811333,   51.453371,    2143.631
    5101.606,    1269.394,       4.688,      11.927,       6.535,57823,  278,  400.007075,  200.200138,   50.988199,    2140.230
    5111.611,    1259.389,       4.683,      11.912,       6.529,57823,  276,  398.330235,  199.589943,   50.522964,    2136.833
    5121.616,    1249.384,       4.677,      11.897,       6.522,57823,  275,  396.652710,  198.979775,   50.061928,    2133.440
    5131.621,    1239.379,       4.672,      11.881,       6.516,57823,  273,  394.975620,  198.368668,   49.596768,    2130.049
    5141.626,    1229.374,       4.666,      11.866,       6.510,57823,  271,  393.299664,  197.756127,   49.132962,    2126.661
    5151.630,    1219.370,       4.660,      11.850,       6.504,57823,  270,  391.625092,  197.142152,   48.669254,    2123.275
    5161.635,    1209.365,       4.655,      11.835,       6.498,57823,  269,  389.951297,  196.526683,   48.205931,    2119.890
    5171.640,    1199.360,       4.649,      11.819,       6.491,57823,  267,  388.278180,  195.909787,   47.742535,    2116.506
    5181.645,    1189.355,       4.644,      11.804,       6.485,57823,  266,  386.605790,  195.291373,   47.280570,    2113.123
    5191.649,    1179.351,       4.638,      11.788,       6.479,57823,  264,  384.934452,  194.671357,   46.819849,    2109.742
    5201.654,    1169.346,       4.632,      11.772,       6.472,57823,  263,  383.262409,  194.049560,   46.356699,    2106.361
    5211.659,    1159.341,       4.627,      11.756,       6.466,57823,  262,  381.583712,  193.426267,   45.897108,    2102.982
    5221.664,    1149.336,       4.621,      11.740,       6.459,57823,  261,  379.890758,  192.801916,   45.432094,    2099.604
    5231.668,    1139.332,       4.615,      11.724,       6.453,57823,  260,  378.185973,  192.176902,   44.973223,    2096.229
    5241.673,    1129.327,       4.610,      11.708,       6.446,57823,  258,  376.474519,  191.551194,   44.515689,    2092.856
    5251.678,    1119.322,       4.604,      11.691,       6.440,57823,  257,  374.757743,  190.924761,   44.058575,    2089.486
    5261.683,    1109.317,       4.598,      11.675,       6.433,57823,  256,  373.033175,  190.297411,   43.601826,    2086.119
    5271.688,    1099.312,       4.593,      11.658,       6.426,57823,  255,  371.295172,  189.668997,   43.146086,    2082.755
    5281.692,    1089.308,       4.587,      11.641,       6.420,57823,  254,  369.558438,  189.039616,   42.690654,    2079.394
    5291.697,    1079.303,       4.581,      11.625,       6.413,57823,  254,  367.839620,  188.409363,   42.232224,    2076.035
    5301.702,    1069.298,       4.575,      11.608,       6.406,57823,  253,  366.125861,  187.778644,   41.779606,    2072.675
    5311.707,    1059.293,       4.570,      11.591,       6.400,57823,  252,  364.415196,  187.147865,   41.320140,    2069.313
    5321.712,    1049.288,       4.563,      11.575,       6.393,57823,  251,  362.656483,  186.488048,   40.870018,    2065.948
    5331.716,    1039.284,       4.557,      11.558,       6.386,57823,  250,  360.968708,  185.857912,   40.417085,    2062.575
    5341.721,    1029.279,       4.551,      11.541,       6.379,57823,  250,  359.289664,  185.227872,   39.966424,    2059.194
    5351.726,    1019.274,       4.546,      11.525,       6.373,57823,  249,  357.664487,  184.627047,   39.509811,    2055.800
    5361.731,    1009.269,       4.540,      11.508,       6.366,57823,  248,  355.985492,  183.996353,   39.061754,    2052.391
    5371.735,     999.265,       4.535,      11.491,       6.359,57823,  248,  354.299073,  183.364558,   38.610205,    2048.965
    5381.740,     989.260,       4.529,      11.474,       6.352,57823,  247,  352.609168,  182.730254,   38.159184,    2045.517
    5391.745,     979.255,       4.523,      11.457,       6.345,57823,  246,  350.925920,  182.091850,   37.712382,    2042.043
    5401.750,     969.250,       4.517,      11.441,       6.338,57823,  246,  349.261889,  181.448459,   37.263693,    2038.540
    5411.755,     959.245,       4.511,      11.424,       6.331,57823,  245,  347.614232,  180.800497,   36.814973,    2035.005
    5421.759,     949.241,       4.505,      11.406,       6.324,57823,  245,  345.910711,  180.148845,   36.366630,    2031.436
    5431.764,     939.236,       4.498,      11.388,       6.316,57823,  244,  344.095291,  179.465436,   35.919008,    2027.829
    5441.769,     929.231,       4.492,      11.370,       6.309,57823,  244,  342.330450,  178.808189,   35.470595,    2024.184
    5451.774,     919.226,       4.486,      11.352,       6.302,57823,  243,  340.572006,  178.149005,   35.023029,    2020.501
    5461.778,     909.222,       4.480,      11.333,       6.294,57823,  243,  338.822898,  177.488234,   34.577177,    2016.781
    5471.783,     899.217,       4.475,      11.315,       6.287,57823,  243,  337.139334,  176.854328,   34.125536,    2013.022
    5481.788,     889.212,       4.469,      11.297,       6.279,57823,  242,  335.413958,  176.191672,   33.682822,    2009.227
    5491.793,     879.207,       4.463,      11.279,       6.271,57823,  242,  333.699480,  175.530099,   33.237743,    2005.398
    5501.797,     869.203,       4.457,      11.261,       6.264,57823,  242,  331.994319,  174.870980,   32.797102,    2001.538
    5511.802,     859.198,       4.451,      11.243,       6.256,57823,  241,  330.296802,  174.214909,   32.351652,    1997.646
    5521.807,     849.193,       4.444,      11.225,       6.249,57823,  241,  328.560194,  173.527060,   31.911089,    1993.726
    5531.812,     839.188,       4.438,      11.207,       6.241,57823,  241,  326.926138,  172.839719,   31.468940,    1989.774
    5541.817,     829.183,       4.433,      11.189,       6.232,57823,  240,  325.377097,  172.166226,   31.030771,    1985.792
    5551.821,     819.179,       4.427,      11.171,       6.224,57823,  240,  323.773803,  171.471166,   30.590203,    1981.776
    5561.826,     809.174,       4.421,      11.153,       6.215,57823,  240,  322.173813,  170.779014,   30.149884,    1977.725
    5571.831,     799.169,       4.414,      11.135,       6.207,57823,  240,  320.575528,  170.088051,   29.709289,    1973.636
    5581.836,     789.164,       4.408,      11.117,       6.199,57823,  240,  318.969123,  169.402389,   29.268937,    1969.509
    5591.840,     779.160,       4.402,      11.099,       6.191,57823,  239,  317.349251,  168.723423,   28.829685,    1965.343
    5601.845,     769.155,       4.396,      11.078,       6.182,57823,  239,  315.484527,  168.020377,   28.394884,    1961.136
    5611.850,     759.150,       4.390,      11.051,       6.173,57823,  239,  313.042959,  167.278838,   27.957012,    1956.887
    5621.855,     749.145,       4.384,      11.025,       6.164,57823,  239,  310.752830,  166.534144,   27.519860,    1952.595
    5631.859,     739.141,       4.377,      11.001,       6.154,57823,  239,  308.687206,  165.791448,   27.082577,    1948.260
    5641.864,     729.136,       4.370,      10.977,       6.145,57823,  239,  306.553467,  164.991187,   26.648686,    1943.879
    5651.869,     719.131,       4.363,      10.954,       6.135,57823,  238,  304.493352,  164.225539,   26.212873,    1939.451
    5661.874,     709.126,       4.356,      10.930,       6.126,57823,  238,  302.439159,  163.462127,   25.795273,    1934.976
    5671.879,     699.121,       4.349,      10.907,       6.117,57823,  238,  300.388863,  162.700961,   25.360287,    1930.453
    5681.883,     689.117,       4.342,      10.883,       6.107,57823,  238,  298.342798,  161.942148,   24.926706,    1925.885
    5691.888,     679.112,       4.335,      10.864,       6.098,57823,  238,  296.658992,  161.185559,   24.403780,    1921.273
    5701.893,     669.107,       4.292,      10.739,       5.937,57823,  204,  293.191162,  151.292641,   24.068676,    1916.617
    5711.898,     659.102,       4.192,      10.554,       5.770,57823,  134,  280.840682,  139.541846,   23.571383,    1911.918
    5721.903,     649.097,       4.094,      10.380,       5.621,57823,  136,  268.590813,  129.365883,   23.159786,    1907.174
    5731.907,     639.093,       4.025,      10.236,       5.513,57823,  134,  258.655281,  122.360886,   22.763162,    1902.384
    5741.912,     629.088,       3.988,      10.149,       5.458,57823,  136,  252.309600,  118.809585,   22.319809,    1897.551
    5751.917,     619.083,       3.978,      10.104,       5.436,57823,  132,  249.354817,  117.516306,   21.930692,    1892.669
    5761.922,     609.078,       3.965,      10.078,       5.425,57823,  131,  247.071375,  116.692172,   21.535034,    1887.735
    5771.926,     599.074,       3.952,      10.052,       5.412,57823,  131,  244.942531,  115.766378,   21.140574,    1882.748
    5781.931,     589.069,       3.937,      10.029,       5.400,57823,  129,  242.924737,  114.797613,   20.747332,    1877.709
    5791.936,     579.064,       3.926,      10.006,       5.385,57823,  129,  241.245220,  113.829615,   20.355478,    1872.620
    5801.941,     569.059,       3.918,       9.981,       5.370,57823,  128,  239.714490,  112.988800,   19.963151,    1867.483
    5811.945,     559.055,       3.909,       9.952,       5.346,57823,  128,  238.138575,  111.712622,   19.573249,    1862.303
    5821.950,     549.050,       3.895,       9.912,       5.322,57823,  127,  235.584737,  110.331001,   19.182965,    1857.082
    5831.955,     539.045,       3.881,       9.863,       5.293,57823,  127,  232.563504,  108.722576,   18.790628,    1851.827
    5841.960,     529.040,       3.860,       9.809,       5.264,57823,  128,  228.705829,  106.971413,   18.405779,    1846.542
    5851.965,     519.035,       3.840,       9.754,       5.238,57823,  128,  224.884112,  105.356208,   18.023052,    1841.234
    5861.969,     509.031,       3.828,       9.704,       5.214,57823,  128,  221.728260,  104.056320,   17.643997,    1835.908
    5871.974,     499.026,       3.818,       9.662,       5.192,57823,  128,  219.197536,  102.949446,   17.263121,    1830.630
    5881.979,     489.021,       3.812,       9.627,       5.172,57823,  130,  217.303438,  101.991949,   16.883924,    1825.259
    5891.984,     479.016,       3.804,       9.596,       5.153,57823,  130,  215.593364,  101.022641,   16.505303,    1819.854
    5901.989,     469.011,       3.795,       9.566,       5.134,57823,  129,  213.914229,  100.038465,   16.117712,    1814.453
    5911.993,     459.007,       3.785,       9.529,       5.115,57823,  128,  211.673152,   99.057280,   15.749031,    1809.083
    5921.998,     449.002,       3.773,       9.492,       5.097,57823,  129,  209.256568,   98.026732,   15.365358,    1803.756
    5932.003,     438.997,       3.760,       9.427,       5.080,57823,  128,  204.823167,   97.020912,   15.000008,    1798.474
    5942.008,     428.992,       3.746,       9.391,       5.063,57823,  129,  202.293403,   96.009184,   14.617084,    1793.232
    5952.012,     418.988,       3.723,       9.296,       5.011,57823,  130,  197.054061,   93.489576,   14.241565,    1788.016
    5962.017,     408.983,       3.686,       9.153,       4.926,57823,  131,  189.541190,   89.421042,   13.863134,    1782.808
    5972.022,     398.978,       3.638,       8.957,       4.806,57823,  128,  179.861871,   84.022121,   13.506339,    1777.587
    5982.027,     388.973,       3.604,       8.852,       4.723,57823,  128,  175.213652,   80.384058,   13.150614,    1772.328
    5992.032,     378.968,       3.580,       8.785,       4.676,57823,  131,  171.917606,   78.277824,   12.797073,    1766.998
    6002.036,     368.964,       3.561,       8.745,       4.667,57823,  129,  168.902431,   77.553824,   12.443268,    1761.556
    6012.041,     358.959,       3.548,       8.718,       4.658,57823,  129,  167.014680,   76.982994,   12.090952,    1755.957
    6022.046,     348.954,       3.538,       8.691,       4.649,57823,  129,  165.272362,   76.472819,   11.739198,    1750.197
    6032.051,     338.949,       3.529,       8.663,       4.639,57823,  130,  163.589768,   75.961754,   11.388603,    1744.326
    6042.055,     328.945,       3.521,       8.635,       4.628,57823,  132,  161.942572,   75.412161,   11.039309,    1738.477
    6052.060,     318.940,       3.512,       8.606,       4.616,57823,  130,  160.288200,   74.837866,   10.689582,    1732.867
    6062.065,     308.935,       3.503,       8.576,       4.604,57823,  134,  158.594437,   74.238488,   10.342098,    1727.726
    6072.070,     298.930,       3.493,       8.545,       4.591,57823,  134,  156.872465,   73.634257,    9.995648,    1723.591
    6082.074,     288.926,       3.484,       8.513,       4.579,57823,  136,  155.089705,   73.038006,    9.650970,    1719.712
    6092.079,     278.921,       3.475,       8.480,       4.567,57823,  138,  153.246247,   72.491009,    9.306328,    1716.086
    6102.084,     268.916,       3.466,       8.448,       4.557,57823,  140,  151.417649,   71.962420,    8.962839,    1712.714
    6112.089,     258.911,       3.457,       8.418,       4.547,57823,  142,  149.650219,   71.497786,    8.620919,    1709.597
    6122.093,     248.907,       3.449,       8.388,       4.538,57823,  144,  147.939725,   71.037642,    8.279922,    1706.734
    6132.098,     238.902,       3.441,       8.359,       4.529,57823,  147,  146.292613,   70.581911,    7.938808,    1704.125
    6142.103,     228.897,       3.432,       8.324,       4.499,57823,  149,  145.194847,   69.468562,    7.599969,    1701.770
    6152.108,     218.892,       3.424,       8.292,       4.485,57823,  160,  143.621390,   68.857475,    7.261682,    1699.670
    6162.113,     208.887,       3.415,       8.264,       4.474,57823,  163,  142.105379,   68.354329,    6.923884,    1697.824
    6172.117,     198.883,       3.407,       8.246,       4.471,57823,  166,  140.843042,   68.104154,    6.587184,    1696.233
    6182.122,     188.878,       3.398,       8.228,       4.469,57823,  161,  139.608534,   67.860509,    6.252196,    1694.895
    6187.217,     183.783,       3.393,       8.219,       4.467,57823,  157,  138.920653,   67.706250,    6.081796,    1694.312
    6192.312,     178.688,       3.388,       8.210,       4.466,57823,  159,  138.273581,   67.572088,    5.911485,    1694.872
    6197.408,     173.592,       3.384,       8.202,       4.465,57823,  161,  137.670506,   67.456518,    5.742329,    1684.397
    6202.503,     168.497,       3.383,       8.194,       4.464,57823,  165,  137.226118,   67.401359,    5.572586,    1669.218
    6207.598,     163.402,       3.381,       8.187,       4.463,57823,  164,  136.856038,   67.356492,    5.402919,    1649.274
    6212.693,     158.307,       3.380,       8.182,       4.462,57823,  163,  136.562678,   67.312316,    5.234980,    1624.667
    6217.788,     153.212,       3.379,       8.179,       4.462,57823,  152,  136.351167,   67.277035,    5.065461,    1595.884
    6222.883,     148.117,       3.378,       8.178,       4.462,57823,  137,  136.247191,   67.246727,    4.895354,    1563.648
    6227.979,     143.021,       3.377,       8.180,       4.462,57823,  133,  136.266014,   67.235667,    4.725768,    1528.495
    6233.074,     137.926,       3.375,       8.183,       4.465,57823,  133,  136.293812,   67.275894,    4.556521,    1489.719
    6238.169,     132.831,       3.374,       8.187,       4.470,57823,  131,  136.254736,   67.405459,    4.384448,    1445.556
    6243.264,     127.736,       3.372,       8.192,       4.476,57823,  130,  136.253435,   67.554635,    4.215384,    1399.246
    6248.359,     122.641,       3.371,       8.198,       4.482,57823,  131,  136.300216,   67.711599,    4.046191,    1351.117
    6253.454,     117.546,       3.371,       8.204,       4.487,57823,  134,  136.373772,   67.879908,    3.878316,    1302.668
    6258.549,     112.451,       3.371,       8.209,       4.493,57823,  145,  136.450750,   68.047505,    3.709046,    1254.442
    6263.645,     107.355,       3.371,       8.215,       4.499,57823,  178,  136.533245,   68.214606,    3.539481,    1207.040
    6268.740,     102.260,       3.370,       8.221,       4.504,57823,  254,  136.622474,   68.381217,    3.370581,    1160.880
    6273.835,      97.165,       3.370,       8.227,       4.510,57823,  532,  136.719130,   68.547445,    3.201540,    1116.077
    6278.930,      92.070,       3.370,       8.237,       4.515,57823,  559,  137.008868,   68.703572,    3.032527,    1072.403
    6284.025,      86.975,       3.369,       8.247,       4.520,57823,  550,  137.358983,   68.847497,    2.863781,    1029.206
    6289.120,      81.880,       3.369,       8.258,       4.525,57823,  588,  137.767586,   68.978710,    2.694771,     984.927
    6294.216,      76.784,       3.369,       8.267,       4.529,57823,  588,  138.045157,   69.107696,    2.525781,     940.623
    6299.311,      71.689,       3.368,       8.275,       4.534,57823,  588,  138.321767,   69.237058,    2.356923,     896.275
    6304.406,      66.594,       3.368,       8.284,       4.538,57823,  588,  138.597224,   69.367261,    2.188544,     851.927
    6309.501,      61.499,       3.367,       8.292,       4.543,57823,  588,  138.871152,   69.498822,    2.019564,     807.580
    6314.596,      56.404,       3.367,       8.301,       4.548,57823,  588,  139.145016,   69.630485,    1.850543,     763.232
    6319.691,      51.309,       3.367,       8.309,       4.552,57823,  588,  139.418418,   69.762383,    1.681782,     718.884
    6324.786,      46.214,       3.366,       8.318,       4.557,57823,  587,  139.691342,   69.894515,    1.513135,     674.536
    6329.882,      41.118,       3.366,       8.326,       4.561,57823,  588,  139.963859,   70.026947,    1.344833,     630.179
    6334.977,      36.023,       3.366,       8.334,       4.566,57823,  587,  140.235902,   70.159648,    1.177729,     585.830
    6340.072,      30.928,       3.316,       7.902,       4.364,57823,  588,  122.883625,   63.141403,    1.009689,     541.481
    6345.167,      25.833,       3.252,       7.509,       4.146,57823,  587,  108.824917,   55.904684,    0.841672,     497.131
    6350.262,      20.738,       3.190,       7.107,       3.914,57823,  588,   95.966645,   48.868873,    0.674460,     452.781
    6350.262,      20.738,       3.190,       7.107,       3.914,57823,  588,   95.966645,   48.868873,    0.674460,     452.781
    6357.249,      13.751,       2.602,       5.797,       3.193,57823,  587,   52.070037,   26.528038,    0.445683,     391.960
    6357.249,      13.751,       2.602,       5.797,       3.193,57823,  587,   52.070037,   26.528038,    0.445683,     391.960
    6371.000,       0.000,       2.604,       5.800,       3.194,57823,  587,   52.157373,   26.568276,    0.002847,     272.639
