radius[km],depth[km],density[g/cm**3],vp[km/s],vs[km/s],qkappa,qmu,K[GPa],mu[GPa],pressure[GPa],temperature[K]
    4741.435,    1629.565,       4.871,      12.384,       6.708,57823,  236,  454.799886,  219.151988,   68.048659,    2204.892
    4751.439,    1619.561,       4.866,      12.368,       6.702,57823,  235,  452.848010,  218.572003,   67.562826,    2201.964
    4761.444,    1609.556,       4.860,      12.352,       6.697,57823,  235,  450.907591,  217.990542,   67.077869,    2199.029
    4771.449,    1599.551,       4.855,      12.336,       6.692,57823,  235,  448.983960,  217.408992,   66.593531,    2196.086
    4781.454,    1589.546,       4.850,      12.320,       6.686,57823,  235,  447.060730,  216.831431,   66.109999,    2193.136
    4791.458,    1579.542,       4.845,      12.304,       6.681,57823,  235,  445.123167,  216.261422,   65.626709,    2190.179
    4801.463,    1569.537,       4.839,      12.288,       6.676,57823,  235,  443.167407,  215.696661,   65.145177,    2187.212
    4811.468,    1559.532,       4.834,      12.272,       6.671,57823,  235,  441.167416,  215.134587,   64.663279,    2184.237
    4821.473,    1549.527,       4.829,      12.254,       6.666,57823,  235,  438.994142,  214.575349,   64.183403,    2181.253
    4831.477,    1539.523,       4.824,      12.240,       6.661,57823,  235,  437.378048,  214.020047,   63.702936,    2178.259
    4841.482,    1529.518,       4.819,      12.228,       6.656,57823,  235,  435.817346,  213.469857,   63.224236,    2175.256
    4851.487,    1519.513,       4.813,      12.213,       6.651,57823,  235,  434.099710,  212.927209,   62.744212,    2172.242
    4861.492,    1509.508,       4.808,      12.199,       6.646,57823,  235,  432.399204,  212.386781,   62.264484,    2169.217
    4871.497,    1499.503,       4.803,      12.185,       6.641,57823,  235,  430.751335,  211.838775,   61.785971,    2166.182
    4881.501,    1489.499,       4.798,      12.171,       6.636,57823,  235,  429.055506,  211.288415,   61.307589,    2163.137
    4891.506,    1479.494,       4.793,      12.155,       6.631,57823,  235,  427.223931,  210.736542,   60.825136,    2160.080
    4901.511,    1469.489,       4.788,      12.142,       6.625,57823,  235,  425.671427,  210.184601,   60.348454,    2157.012
    4911.516,    1459.484,       4.783,      12.130,       6.620,57823,  235,  424.294411,  209.636128,   59.870911,    2153.934
    4921.520,    1449.480,       4.778,      12.119,       6.615,57823,  235,  422.905050,  209.093246,   59.396134,    2150.845
    4931.525,    1439.475,       4.773,      12.106,       6.610,57823,  235,  421.475159,  208.535551,   58.921145,    2147.746
    4941.530,    1429.470,       4.768,      12.093,       6.604,57823,  235,  420.014867,  207.949978,   58.447901,    2144.637
    4951.535,    1419.465,       4.763,      12.080,       6.598,57823,  235,  418.550562,  207.355917,   57.973470,    2141.518
    4961.540,    1409.460,       4.757,      12.067,       6.592,57823,  235,  417.088667,  206.760089,   57.499714,    2138.389
    4971.544,    1399.456,       4.752,      12.054,       6.587,57823,  235,  415.619045,  206.163970,   57.025829,    2135.252
    4981.549,    1389.451,       4.747,      12.041,       6.581,57823,  235,  414.121954,  205.570249,   56.552554,    2132.106
    4991.554,    1379.446,       4.742,      12.027,       6.575,57823,  235,  412.626396,  204.979082,   56.080950,    2128.952
    5001.559,    1369.441,       4.737,      12.013,       6.569,57823,  235,  411.117976,  204.372438,   55.608733,    2125.789
    5011.564,    1359.436,       4.731,      11.999,       6.563,57823,  235,  409.560325,  203.758714,   55.137219,    2122.618
    5021.568,    1349.432,       4.726,      11.985,       6.556,57823,  235,  407.928157,  203.144189,   54.663472,    2119.439
    5031.573,    1339.427,       4.720,      11.970,       6.550,57823,  235,  406.282350,  202.528846,   54.194829,    2116.252
    5041.578,    1329.422,       4.715,      11.955,       6.544,57823,  235,  404.638890,  201.912918,   53.723562,    2113.058
    5051.583,    1319.417,       4.709,      11.940,       6.538,57823,  235,  402.996448,  201.296716,   53.256870,    2109.856
    5061.587,    1309.413,       4.704,      11.925,       6.532,57823,  235,  401.353971,  200.680864,   52.789378,    2106.646
    5071.592,    1299.408,       4.698,      11.910,       6.526,57823,  235,  399.709628,  200.066020,   52.320972,    2103.429
    5081.597,    1289.403,       4.693,      11.895,       6.519,57823,  235,  398.062129,  199.452893,   51.852413,    2100.204
    5091.602,    1279.398,       4.687,      11.880,       6.513,57823,  235,  396.410707,  198.841774,   51.380514,    2096.970
    5101.606,    1269.394,       4.682,      11.865,       6.507,57823,  235,  394.755314,  198.232793,   50.915188,    2093.730
    5111.611,    1259.389,       4.676,      11.850,       6.501,57823,  235,  393.095808,  197.625710,   50.450183,    2090.480
    5121.616,    1249.384,       4.671,      11.834,       6.495,57823,  235,  391.433356,  197.019916,   49.989074,    2087.223
    5131.621,    1239.379,       4.665,      11.819,       6.489,57823,  235,  389.769900,  196.414078,   49.524329,    2083.958
    5141.626,    1229.374,       4.659,      11.804,       6.483,57823,  235,  388.107029,  195.807113,   49.060944,    2080.684
    5151.630,    1219.370,       4.654,      11.788,       6.476,57823,  235,  386.445261,  195.198794,   48.597072,    2077.403
    5161.635,    1209.365,       4.648,      11.773,       6.470,57823,  235,  384.784078,  194.588939,   48.133608,    2074.113
    5171.640,    1199.360,       4.643,      11.757,       6.464,57823,  235,  383.123562,  193.977417,   47.670240,    2070.814
    5181.645,    1189.355,       4.637,      11.742,       6.458,57823,  235,  381.463804,  193.364065,   47.208224,    2067.507
    5191.649,    1179.351,       4.631,      11.726,       6.451,57823,  235,  379.805077,  192.748810,   46.747471,    2064.192
    5201.654,    1169.346,       4.626,      11.710,       6.445,57823,  235,  378.145774,  192.131298,   46.284406,    2060.868
    5211.659,    1159.341,       4.620,      11.695,       6.438,57823,  235,  376.480075,  191.511799,   45.824888,    2057.536
    5221.664,    1149.336,       4.614,      11.678,       6.432,57823,  235,  374.800116,  190.891255,   45.360181,    2054.195
    5231.668,    1139.332,       4.609,      11.662,       6.425,57823,  235,  373.107341,  190.270542,   44.901341,    2050.846
    5241.673,    1129.327,       4.603,      11.646,       6.419,57823,  235,  371.406718,  189.649701,   44.444095,    2047.487
    5251.678,    1119.322,       4.597,      11.629,       6.412,57823,  235,  369.699625,  189.028622,   43.987207,    2044.120
    5261.683,    1109.317,       4.591,      11.613,       6.406,57823,  235,  367.983133,  188.407073,   43.530531,    2040.744
    5271.688,    1099.312,       4.586,      11.596,       6.399,57823,  235,  366.252253,  187.784801,   43.074459,    2037.360
    5281.692,    1089.308,       4.580,      11.579,       6.393,57823,  235,  364.526421,  187.161653,   42.618686,    2033.967
    5291.697,    1079.303,       4.574,      11.563,       6.386,57823,  235,  362.824417,  186.537413,   42.160037,    2030.565
    5301.702,    1069.298,       4.568,      11.546,       6.379,57823,  235,  361.130839,  185.912152,   41.707198,    2027.154
    5311.707,    1059.293,       4.563,      11.529,       6.373,57823,  235,  359.441915,  185.285968,   41.247713,    2023.735
    5321.712,    1049.288,       4.557,      11.513,       6.366,57823,  235,  357.764063,  184.659071,   40.797329,    2020.306
    5331.716,    1039.284,       4.551,      11.496,       6.359,57823,  235,  356.101181,  184.031772,   40.344162,    2016.869
    5341.721,    1029.279,       4.545,      11.480,       6.352,57823,  235,  354.446399,  183.404102,   39.893190,    2013.421
    5351.726,    1019.274,       4.539,      11.463,       6.345,57823,  235,  352.794270,  182.776150,   39.436550,    2009.962
    5361.731,    1009.269,       4.534,      11.447,       6.339,57823,  235,  351.143305,  182.147826,   38.988099,    2006.493
    5371.735,     999.265,       4.528,      11.430,       6.332,57823,  235,  349.479043,  181.518700,   38.536476,    2003.012
    5381.740,     989.260,       4.522,      11.413,       6.325,57823,  235,  347.807571,  180.887180,   38.085310,    1999.521
    5391.745,     979.255,       4.516,      11.396,       6.318,57823,  235,  346.139255,  180.251222,   37.638105,    1996.021
    5401.750,     969.250,       4.510,      11.379,       6.311,57823,  235,  344.482059,  179.610203,   37.189450,    1992.515
    5411.755,     959.245,       4.504,      11.362,       6.304,57823,  235,  342.831296,  178.965358,   36.740396,    1989.006
    5421.759,     949.241,       4.498,      11.345,       6.296,57823,  235,  341.145949,  178.317863,   36.291711,    1985.497
    5431.764,     939.236,       4.492,      11.327,       6.289,57823,  235,  339.410449,  177.668074,   35.843760,    1981.988
    5441.769,     929.231,       4.486,      11.309,       6.282,57823,  235,  337.661888,  177.016437,   35.394993,    1978.479
    5451.774,     919.226,       4.480,      11.290,       6.274,57823,  235,  335.918743,  176.363117,   34.947345,    1974.968
    5461.778,     909.222,       4.474,      11.272,       6.267,57823,  235,  334.186821,  175.707867,   34.501237,    1971.452
    5471.783,     899.217,       4.468,      11.254,       6.259,57823,  235,  332.468547,  175.050594,   34.049243,    1967.923
    5481.788,     889.212,       4.462,      11.236,       6.252,57823,  235,  330.763562,  174.392731,   33.606544,    1964.376
    5491.793,     879.207,       4.456,      11.218,       6.244,57823,  235,  329.069603,  173.736040,   33.161154,    1960.801
    5501.797,     869.203,       4.450,      11.200,       6.237,57823,  235,  327.384902,  173.081746,   32.719923,    1957.189
    5511.802,     859.198,       4.444,      11.182,       6.229,57823,  235,  325.707500,  172.430625,   32.274389,    1953.529
    5521.807,     849.193,       4.438,      11.164,       6.222,57823,  235,  324.044812,  171.777119,   31.833425,    1949.811
    5531.812,     839.188,       4.432,      11.146,       6.213,57823,  235,  322.441580,  171.086993,   31.391154,    1946.023
    5541.817,     829.183,       4.426,      11.128,       6.205,57823,  235,  320.867737,  170.381485,   30.952912,    1942.349
    5551.821,     819.179,       4.420,      11.110,       6.196,57823,  235,  319.284621,  169.689155,   30.512430,    1938.468
    5561.826,     809.174,       4.413,      11.092,       6.188,57823,  235,  317.700871,  169.001304,   30.072156,    1934.394
    5571.831,     799.169,       4.407,      11.074,       6.180,57823,  235,  316.115524,  168.316092,   29.631449,    1930.139
    5581.836,     789.164,       4.401,      11.057,       6.172,57823,  235,  314.519508,  167.637863,   29.190974,    1925.719
    5591.840,     779.160,       4.395,      11.039,       6.164,57823,  235,  312.908497,  166.968322,   28.751362,    1921.148
    5601.845,     769.155,       4.389,      11.020,       6.155,57823,  235,  311.265015,  166.267973,   28.316075,    1916.440
    5611.850,     759.150,       4.383,      10.997,       6.146,57823,  235,  309.300194,  165.541309,   27.878212,    1911.615
    5621.855,     749.145,       4.376,      10.972,       6.137,57823,  235,  307.064156,  164.815737,   27.440906,    1906.688
    5631.859,     739.141,       4.370,      10.948,       6.128,57823,  235,  304.998378,  164.092564,   27.003592,    1901.681
    5641.864,     729.136,       4.364,      10.924,       6.118,57823,  235,  302.996194,  163.371936,   26.569355,    1896.612
    5651.869,     719.131,       4.358,      10.901,       6.109,57823,  235,  301.014270,  162.653953,   26.132870,    1891.501
    5661.874,     709.126,       4.352,      10.887,       6.100,57823,  235,  299.847604,  161.938521,   25.714873,    1886.369
    5671.879,     699.121,       4.345,      10.868,       6.091,57823,  235,  298.332547,  161.225549,   25.279666,    1881.233
    5681.883,     689.117,       4.339,      10.850,       6.082,57823,  235,  296.821950,  160.515032,   24.845665,    1876.110
    5691.888,     679.112,       4.333,      10.832,       6.073,57823,  235,  295.315662,  159.806768,   24.323335,    1871.011
    5701.893,     669.107,       4.274,      10.671,       5.886,57823,  182,  289.208110,  148.040621,   23.986576,    1865.947
    5711.898,     659.102,       4.170,      10.481,       5.717,57823,  118,  276.410072,  136.299773,   23.491421,    1860.925
    5721.903,     649.097,       4.072,      10.306,       5.569,57823,  124,  264.147287,  126.281001,   23.082646,    1855.948
    5731.907,     639.093,       4.007,      10.168,       5.465,57823,  122,  254.745951,  119.669379,   22.686258,    1851.016
    5741.912,     629.088,       3.974,      10.088,       5.413,57823,  125,  249.140879,  116.462870,   22.244503,    1846.135
    5751.917,     619.083,       3.967,      10.049,       5.394,57823,  122,  246.665919,  115.420605,   21.857141,    1841.294
    5761.922,     609.078,       3.955,      10.024,       5.387,57823,  121,  244.418291,  114.785655,   21.463078,    1836.485
    5771.926,     599.074,       3.942,      10.001,       5.379,57823,  122,  242.218745,  114.033018,   21.069855,    1831.700
    5781.931,     589.069,       3.928,       9.978,       5.369,57823,  122,  240.096660,  113.230019,   20.677428,    1826.931
    5791.936,     579.064,       3.919,       9.955,       5.357,57823,  122,  238.397153,  112.449475,   20.285802,    1822.173
    5801.941,     569.059,       3.910,       9.932,       5.342,57823,  122,  236.950550,  111.562718,   19.894059,    1817.419
    5811.945,     559.055,       3.907,       9.901,       5.323,57823,  122,  235.459480,  110.700867,   19.505136,    1812.382
    5821.950,     549.050,       3.895,       9.860,       5.299,57823,  121,  232.842536,  109.374145,   19.117041,    1807.295
    5831.955,     539.045,       3.876,       9.802,       5.270,57823,  121,  228.855923,  107.648123,   18.728142,    1802.161
    5841.960,     529.040,       3.849,       9.742,       5.237,57823,  122,  224.530645,  105.555695,   18.345934,    1796.986
    5851.965,     519.035,       3.834,       9.692,       5.205,57823,  122,  221.669552,  103.853755,   17.964255,    1791.775
    5861.969,     509.031,       3.822,       9.642,       5.177,57823,  122,  218.723027,  102.429303,   17.586259,    1786.534
    5871.974,     499.026,       3.811,       9.609,       5.155,57823,  122,  216.836921,  101.282764,   17.206084,    1781.323
    5881.979,     489.021,       3.802,       9.578,       5.136,57823,  125,  215.039068,  100.291946,   16.827426,    1776.011
    5891.984,     479.016,       3.792,       9.548,       5.118,57823,  124,  213.281364,   99.328067,   16.449405,    1770.655
    5901.989,     469.011,       3.785,       9.518,       5.099,57823,  123,  211.650864,   98.429412,   16.062309,    1765.294
    5911.993,     459.007,       3.778,       9.487,       5.081,57823,  123,  209.991115,   97.528876,   15.694307,    1759.952
    5921.998,     449.002,       3.769,       9.457,       5.063,57823,  124,  208.276479,   96.624580,   15.311401,    1754.641
    5932.003,     438.997,       3.760,       9.406,       5.046,57823,  123,  205.047516,   95.720946,   14.946593,    1749.365
    5942.008,     428.992,       3.751,       9.342,       5.027,57823,  123,  200.991924,   94.791557,   14.564377,    1743.829
    5952.012,     418.988,       3.724,       9.236,       4.969,57823,  125,  195.078021,   91.938431,   14.188669,    1738.347
    5962.017,     408.983,       3.681,       9.072,       4.876,57823,  126,  186.254886,   87.538426,   13.816916,    1732.927
    5972.022,     398.978,       3.620,       8.937,       4.765,57823,  123,  179.526992,   82.206548,   13.466430,    1727.581
    5982.027,     388.973,       3.578,       8.819,       4.698,57823,  123,  172.995985,   78.969780,   13.111383,    1722.318
    5992.032,     378.968,       3.553,       8.738,       4.649,57823,  125,  168.847393,   76.789173,   12.758972,    1717.150
    6002.036,     368.964,       3.547,       8.686,       4.641,57823,  123,  165.763093,   76.374261,   12.406331,    1712.089
    6012.041,     358.959,       3.537,       8.657,       4.632,57823,  123,  163.863632,   75.888186,   12.055066,    1707.137
    6022.046,     348.954,       3.528,       8.629,       4.623,57823,  122,  162.138363,   75.395048,   11.704539,    1702.308
    6032.051,     338.949,       3.519,       8.601,       4.613,57823,  123,  160.475586,   74.900988,   11.354995,    1697.699
    6042.055,     328.945,       3.511,       8.573,       4.602,57823,  123,  158.879416,   74.358132,   11.006780,    1692.996
    6052.060,     318.940,       3.502,       8.544,       4.591,57823,  121,  157.250363,   73.798666,   10.658336,    1688.421
    6062.065,     308.935,       3.493,       8.514,       4.578,57823,  124,  155.604610,   73.208318,   10.312174,    1684.170
    6072.070,     298.930,       3.484,       8.483,       4.565,57823,  123,  153.911807,   72.616893,    9.966835,    1680.316
    6082.074,     288.926,       3.475,       8.451,       4.553,57823,  125,  152.188059,   72.031297,    9.623243,    1676.651
    6092.079,     278.921,       3.466,       8.419,       4.542,57823,  126,  150.387534,   71.506379,    9.279687,    1673.172
    6102.084,     268.916,       3.458,       8.388,       4.531,57823,  127,  148.608063,   70.984682,    8.937132,    1669.881
    6112.089,     258.911,       3.449,       8.357,       4.522,57823,  128,  146.860126,   70.534642,    8.596246,    1666.778
    6122.093,     248.907,       3.440,       8.328,       4.514,57823,  130,  145.156209,   70.086927,    8.256308,    1663.863
    6132.098,     238.902,       3.432,       8.299,       4.505,57823,  131,  143.516599,   69.639501,    7.916196,    1661.135
    6142.103,     228.897,       3.423,       8.273,       4.489,57823,  133,  142.312973,   68.959745,    7.578208,    1658.595
    6152.108,     218.892,       3.414,       8.242,       4.474,57823,  143,  140.776414,   68.345231,    7.240924,    1656.242
    6162.113,     208.887,       3.404,       8.213,       4.463,57823,  145,  139.244946,   67.795980,    6.904108,    1654.077
    6172.117,     198.883,       3.395,       8.191,       4.461,57823,  148,  137.685807,   67.538042,    6.568285,    1652.100
    6182.122,     188.878,       3.386,       8.169,       4.459,57823,  142,  136.207818,   67.310231,    6.234135,    1650.311
    6187.217,     183.783,       3.380,       8.158,       4.458,57823,  138,  135.389576,   67.158428,    6.064176,    1649.471
    6192.312,     178.688,       3.375,       8.147,       4.457,57823,  140,  134.619830,   67.028211,    5.894239,    1643.504
    6197.408,     173.592,       3.370,       8.137,       4.456,57823,  141,  133.906358,   66.918207,    5.725436,    1631.730
    6202.503,     168.497,       3.369,       8.127,       4.455,57823,  144,  133.371772,   66.874533,    5.556062,    1615.294
    6207.598,     163.402,       3.368,       8.120,       4.455,57823,  143,  132.923257,   66.838326,    5.386948,    1594.218
    6212.693,     158.307,       3.367,       8.114,       4.454,57823,  142,  132.565831,   66.790531,    5.219735,    1568.683
    6217.788,     153.212,       3.365,       8.109,       4.452,57823,  132,  132.327372,   66.714149,    5.051114,    1539.241
    6222.883,     148.117,       3.364,       8.106,       4.451,57823,  123,  132.188732,   66.631154,    4.881806,    1506.634
    6227.979,     143.021,       3.363,       8.105,       4.453,57823,  122,  132.005400,   66.682420,    4.713108,    1471.344
    6233.074,     137.926,       3.361,       8.102,       4.457,57823,  124,  131.657357,   66.755215,    4.544615,    1432.630
    6238.169,     132.831,       3.359,       8.111,       4.460,57823,  124,  131.899837,   66.836035,    4.373263,    1389.029
    6243.264,     127.736,       3.359,       8.120,       4.464,57823,  122,  132.257346,   66.938580,    4.204993,    1343.704
    6248.359,     122.641,       3.359,       8.129,       4.469,57823,  122,  132.544962,   67.091065,    4.036489,    1296.997
    6253.454,     117.546,       3.360,       8.138,       4.474,57823,  121,  132.842924,   67.246780,    3.869325,    1250.283
    6258.549,     112.451,       3.360,       8.147,       4.479,57823,  121,  133.138872,   67.400469,    3.700807,    1204.108
    6263.645,     107.355,       3.360,       8.156,       4.484,57823,  125,  133.432589,   67.552106,    3.531902,    1159.015
    6268.740,     102.260,       3.360,       8.165,       4.489,57823,  150,  133.725318,   67.702258,    3.363639,    1115.350
    6273.835,      97.165,       3.360,       8.174,       4.494,57823,  452,  134.020115,   67.852425,    3.195170,    1073.141
    6278.930,      92.070,       3.360,       8.184,       4.499,57823,  499,  134.358688,   67.998281,    3.026611,    1032.057
    6284.025,      86.975,       3.360,       8.193,       4.503,57823,  497,  134.725831,   68.133196,    2.858404,     991.326
    6289.120,      81.880,       3.360,       8.204,       4.507,57823,  538,  135.122123,   68.256365,    2.689886,     949.208
    6294.216,      76.784,       3.360,       8.213,       4.511,57823,  539,  135.503585,   68.372193,    2.521302,     907.081
    6299.311,      71.689,       3.360,       8.223,       4.515,57823,  540,  135.883773,   68.487374,    2.352903,     864.962
    6304.406,      66.594,       3.360,       8.233,       4.518,57823,  540,  136.261924,   68.602581,    2.184844,     822.843
    6309.501,      61.499,       3.360,       8.242,       4.522,57823,  540,  136.638083,   68.718475,    2.016314,     780.724
    6314.596,      56.404,       3.360,       8.252,       4.526,57823,  540,  137.014564,   68.834373,    1.847639,     738.605
    6319.691,      51.309,       3.360,       8.261,       4.530,57823,  540,  137.391116,   68.950418,    1.679215,     696.485
    6324.786,      46.214,       3.358,       8.271,       4.534,57823,  540,  137.694888,   69.030155,    1.510838,     654.366
    6329.882,      41.118,       3.358,       8.281,       4.538,57823,  540,  138.075057,   69.148485,    1.342780,     612.237
    6334.977,      36.023,       3.358,       8.290,       4.542,57823,  540,  138.454938,   69.267014,    1.175923,     570.117
    6340.072,      30.928,       3.316,       7.840,       4.328,57823,  540,  121.030458,   62.103873,    1.008385,     527.996
    6345.167,      25.833,       3.252,       7.444,       4.109,57823,  540,  106.992755,   54.920229,    0.840513,     485.874
    6350.262,      20.738,       3.168,       7.058,       3.887,57823,  540,   93.995633,   47.864580,    0.673389,     443.751
    6350.262,      20.738,       3.168,       7.058,       3.887,57823,  540,   93.995633,   47.864580,    0.673389,     443.751
    6357.249,      13.751,       2.584,       5.757,       3.170,57823,  540,   51.005865,   25.968257,    0.445371,     385.985
    6357.249,      13.751,       2.584,       5.757,       3.170,57823,  540,   51.005865,   25.968257,    0.445371,     385.985
    6371.000,       0.000,       2.589,       5.768,       3.177,57823,  540,   51.312880,   26.134843,    0.002847,     272.617
