1880.0	2.8565157912508215e11
1890.0	2.8489990652422e11
1900.0	2.8414565085633325e11
1910.0	2.8338831892930634e11
1920.0	2.8262663169368854e11
1930.0	2.818627402807154e11
1940.0	2.810958149046231e11
1950.0	2.803258588408333e11
1960.0	2.7955288990218896e11
1970.0	2.787768988755306e11
1980.0	2.7799791266999335e11
1990.0	2.772159442704744e11
2000.0	2.7643127375272766e11
2010.0	2.756430920753807e11
2020.0	2.748522260414677e11
2030.0	2.7405841378197455e11
2040.0	2.7326167366324216e11
2050.0	2.7246201618903427e11
2060.0	2.716594560715804e11
2070.0	2.7085398162624805e11
2080.0	2.7004563910064886e11
2090.0	2.6923439443398822e11
2100.0	2.6842030582037885e11
2110.0	2.6760336427794604e11
2120.0	2.6678357729782956e11
2130.0	2.659609601383874e11
2140.0	2.6513553313342505e11
2150.0	2.6430730281958e11
2160.0	2.6347628346350735e11
2170.0	2.6264248435127368e11
2180.0	2.6180591153144907e11
2190.0	2.6096659494961276e11
2200.0	2.6012453776301617e11
2210.0	2.5927975558365753e11
2220.0	2.5843225231696487e11
2230.0	2.5758204562791724e11
2240.0	2.5672923309212115e11
2250.0	2.558735736331818e11
2260.0	2.5501534892232474e11
2270.0	2.5415324142746243e11
2280.0	2.5329093071203818e11
2290.0	2.5242478118222607e11
2300.0	2.5155602834544153e11
2310.0	2.5068468024579413e11
2320.0	2.4981074653754947e11
2330.0	2.4893424172333356e11
2340.0	2.480552116401413e11
2350.0	2.4717359733220453e11
2360.0	2.4628947955551862e11
2370.0	2.4540284843437814e11
2380.0	2.4451371312655746e11
2390.0	2.436221591284959e11
2400.0	2.4272801327628607e11
2410.0	2.418314378022145e11
2420.0	2.4093247837135324e11
2430.0	2.400310534199765e11
2440.0	2.3912722288314636e11
2450.0	2.3822099671963968e11
2460.0	2.3731239557329996e11
2470.0	2.3640141759258304e11
2480.0	2.3548808835500583e11
2490.0	2.3457242499499338e11
2500.0	2.336544428211323e11
2510.0	2.3273415503238907e11
2520.0	2.3181157068274234e11
2530.0	2.3088631927754373e11
2540.0	2.2995958370687057e11
2550.0	2.2903022460967432e11
2560.0	2.2809863654225995e11
2570.0	2.2716483335521704e11
2580.0	2.2622882564731412e11
2590.0	2.252906407411126e11
2600.0	2.2435029160584433e11
2610.0	2.2340779043463107e11
2620.0	2.224631498404376e11
2630.0	2.2151638149718436e11
2640.0	2.20567518323235e11
2650.0	2.1961657407695035e11
2660.0	2.1866356213489185e11
2670.0	2.1771299095963007e11
2680.0	2.1675138521671115e11
2690.0	2.1579226470913754e11
2700.0	2.1483113923957248e11
2710.0	2.1386803280302826e11
2720.0	2.1290295296320367e11
2730.0	2.1193591056479184e11
2740.0	2.1096694060991837e11
2750.0	2.09996060665821e11
2760.0	2.0902327739996585e11
2770.0	2.080486076027184e11
2780.0	2.0707206483645535e11
2790.0	2.0609384583804132e11
2800.0	2.0511346478620047e11
2810.0	2.0413144012801907e11
2820.0	2.03147618109725e11
2830.0	2.0216200422850287e11
2840.0	2.0117463901551816e11
2850.0	2.001851184615041e11
2860.0	1.991947166622227e11
2870.0	1.9820218631724698e11
2880.0	1.972079579593893e11
2890.0	1.9621206767454565e11
2900.0	1.952145278819462e11
2910.0	1.9421535605066592e11
2920.0	1.9321456203733383e11
2930.0	1.922121602578127e11
2940.0	1.9120818515166324e11
2950.0	1.90202657164651e11
2960.0	1.8919562345620105e11
2970.0	1.8818699365153195e11
2980.0	1.8717688732545822e11
2990.0	1.861652976074871e11
3000.0	1.851522556082002e11
3010.0	1.8413776959456784e11
3020.0	1.8312185531112326e11
3030.0	1.8210451857911368e11
3040.0	1.8108581026223584e11
3050.0	1.800657347806764e11
3060.0	1.7904431452374924e11
3070.0	1.7802156174880484e11
3080.0	1.7699749417536465e11
3090.0	1.7597197191016705e11
3100.0	1.7494550849423865e11
3110.0	1.7391762654862054e11
3120.0	1.728885203145392e11
3130.0	1.718581884604534e11
3140.0	1.7082666400464178e11
3150.0	1.6979397448950018e11
3160.0	1.687601391397732e11
3170.0	1.6772516627773486e11
3180.0	1.6667259011259204e11
3190.0	1.6565183027201495e11
3200.0	1.6461364815693243e11
3210.0	1.6357436442160718e11
3220.0	1.6253403929276733e11
3230.0	1.6149270705802145e11
3240.0	1.604503801405827e11
3250.0	1.5940709364546454e11
3260.0	1.5836294637128012e11
3270.0	1.5731770276580573e11
3280.0	1.5627162647484723e11
3290.0	1.5522466341840488e11
3300.0	1.5417685136656873e11
3310.0	1.531282042915354e11
3320.0	1.520787359401776e11
3330.0	1.5102846517281854e11
3340.0	1.4997741350211398e11
3350.0	1.4892561611169125e11
3360.0	1.4787309033012927e11
3370.0	1.4681984813239984e11
3380.0	1.457659051520875e11
3390.0	1.447112878210871e11
3400.0	1.4365603210481125e11
3410.0	1.4260014913237186e11
3420.0	1.4154366136801733e11
3430.0	1.4048657761326566e11
3440.0	1.39428957639079e11
3450.0	1.3837089911348187e11
3460.0	1.3731242146298012e11
3470.0	1.3625353711580771e11
3480.0	1.3521824721513132e11
3490.0	1.3463887177357007e11
3500.0	1.3406037274752348e11
3510.0	1.3348273611323105e11
3520.0	1.3290594809700822e11
3530.0	1.3232999400045993e11
3540.0	1.317548613808527e11
3550.0	1.3118053465868286e11
3560.0	1.3060700064669525e11
3570.0	1.3003425017677919e11
3580.0	1.294622612765142e11
3590.0	1.2889102910652667e11
3600.0	1.2832053646573862e11
3610.0	1.277507807982619e11
3620.0	1.2718173802161987e11
3630.0	1.2661340120890968e11
3640.0	1.2604593100574995e11
3650.0	1.2547959371923874e11
3660.0	1.2491436249310986e11
3670.0	1.2435023236962541e11
3680.0	1.2378724621119643e11
3690.0	1.2322523093382738e11
3700.0	1.2266432374725348e11
3710.0	1.2210449031983673e11
3720.0	1.215456964072745e11
3730.0	1.2098793220005426e11
3740.0	1.2043119189940987e11
3750.0	1.1987546628687555e11
3760.0	1.1932074517041098e11
3770.0	1.1876701806446672e11
3780.0	1.1821427512747061e11
3790.0	1.1766251014073555e11
3800.0	1.1711171440241643e11
3810.0	1.1656177931477757e11
3820.0	1.1601299388105075e11
3830.0	1.1546505187226414e11
3840.0	1.149180359362746e11
3850.0	1.1437193287403189e11
3860.0	1.1382673266641525e11
3870.0	1.1328243190360722e11
3880.0	1.1273901194536148e11
3890.0	1.1219646974657005e11
3900.0	1.1165479872556459e11
3910.0	1.1111398760595943e11
3920.0	1.1057402848782632e11
3930.0	1.1003489973634671e11
3940.0	1.0949662780839426e11
3950.0	1.089591580378784e11
3960.0	1.0842249896255565e11
3970.0	1.0788664094280457e11
3980.0	1.073515755504914e11
3990.0	1.0681731198884796e11
4000.0	1.06283844707398e11
4010.0	1.0575116507642168e11
4020.0	1.0521926887835089e11
4030.0	1.0468814633270108e11
4040.0	1.0415778838532822e11
4050.0	1.036281701355041e11
4060.0	1.0309929958310567e11
4070.0	1.0257116509144995e11
4080.0	1.0204374931247337e11
4090.0	1.015170745986994e11
4100.0	1.0099110236212418e11
4110.0	1.004658383140207e11
4120.0	9.994127181302995e10
4130.0	9.941731255623767e10
4140.0	9.889503536985873e10
4150.0	9.837174216244414e10
4160.0	9.78499417390852e10
4170.0	9.732881944484636e10
4180.0	9.680837086084848e10
4190.0	9.628858192190811e10
4200.0	9.576945382931944e10
4210.0	9.525097239844551e10
4220.0	9.473313695143567e10
4230.0	9.421594236058992e10
4240.0	9.369939207408461e10
4250.0	9.318348271518231e10
4260.0	9.266820954002983e10
4270.0	9.215356742193567e10
4280.0	9.16395508351257e10
4290.0	9.112615414860413e10
4300.0	9.061337611949042e10
4310.0	9.010120800436478e10
4320.0	8.958964799138188e10
4330.0	8.907868670972974e10
4340.0	8.856832303931006e10
4350.0	8.805855395549503e10
4360.0	8.754936956730293e10
4370.0	8.70407740811944e10
4380.0	8.653276748783995e10
4390.0	8.602531583101425e10
4400.0	8.551845227642946e10
4410.0	8.501215829558775e10
4420.0	8.4506431034015e10
4430.0	8.40012654360768e10
4440.0	8.349663905137466e10
4450.0	8.299261197706311e10
4460.0	8.248911596530365e10
4470.0	8.198616741668044e10
4480.0	8.148376528667984e10
4490.0	8.098190520730962e10
4500.0	8.048058429501166e10
4510.0	7.997979873437172e10
4520.0	7.947954464220778e10
4530.0	7.897982303138832e10
4540.0	7.8480631808282e10
4550.0	7.798197041527956e10
4560.0	7.748383494529153e10
4570.0	7.69862223048569e10
4580.0	7.648924319755765e10
4590.0	7.599255730979654e10
4600.0	7.549651055699167e10
4610.0	7.500013700758052e10
4620.0	7.450595218183916e10
4630.0	7.40114406549893e10
4640.0	7.351743934422897e10
4650.0	7.302394591900748e10
4660.0	7.253094471920532e10
4670.0	7.203846759905003e10
4680.0	7.15464795521626e10
4690.0	7.105498895354721e10
4700.0	7.056399498133734e10
4710.0	7.007349112362639e10
4720.0	6.9583477548932e10
4730.0	6.909396252262776e10
4740.0	6.8604954058250275e10
4750.0	6.81164508682061e10
4760.0	6.762844788690537e10
4770.0	6.714094341595152e10
4780.0	6.665393696949296e10
4790.0	6.616742347550297e10
4800.0	6.5681394661004234e10
4810.0	6.519585783110456e10
4820.0	6.471080611385878e10
4830.0	6.422624034564934e10
4840.0	6.374215976151842e10
4850.0	6.325856175396598e10
4860.0	6.277544550058892e10
4870.0	6.2292808128318535e10
4880.0	6.1810660265845604e10
4890.0	6.13290071316192e10
4900.0	6.084784789544976e10
4910.0	6.0367178524960724e10
4920.0	5.988700030646856e10
4930.0	5.9407310353349785e10
4940.0	5.892810797466138e10
4950.0	5.8449391591046906e10
4960.0	5.7971159528122665e10
4970.0	5.74934108923919e10
4980.0	5.7016151738151405e10
4990.0	5.653940328523773e10
5000.0	5.606310753143144e10
5010.0	5.55873164260678e10
5020.0	5.511201394570772e10
5030.0	5.463715082204861e10
5040.0	5.416288419320024e10
5050.0	5.368905615000544e10
5060.0	5.321610703607359e10
5070.0	5.274286678318524e10
5080.0	5.22705153641307e10
5090.0	5.179861479063015e10
5100.0	5.132729465852689e10
5110.0	5.0856429063598564e10
5120.0	5.038605778738109e10
5130.0	4.991618781575759e10
5140.0	4.94468187971968e10
5150.0	4.8977950405079414e10
5160.0	4.850958157944862e10
5170.0	4.804171283879033e10
5180.0	4.7574353422680954e10
5190.0	4.710750508678662e10
5200.0	4.6641165914717896e10
5210.0	4.6175335720422485e10
5220.0	4.571001533864891e10
5230.0	4.524515132119755e10
5240.0	4.478092084686634e10
5250.0	4.4316968603527e10
5260.0	4.3853890238189644e10
5270.0	4.339114777268238e10
5280.0	4.29289327558434e10
5290.0	4.24672440816791e10
5300.0	4.200609199360454e10
5310.0	4.15454451597025e10
5320.0	4.108533677384511e10
5330.0	4.0625765826449615e10
5340.0	4.0166732568680466e10
5350.0	3.970823738411238e10
5360.0	3.92502794981943e10
5370.0	3.879286140504285e10
5380.0	3.8335990382251205e10
5390.0	3.787966815063637e10
5400.0	3.742394608250397e10
5410.0	3.6968666319411064e10
5420.0	3.651399057845377e10
5430.0	3.6059877141297386e10
5440.0	3.560632147571395e10
5450.0	3.5153338941524635e10
5460.0	3.470091354076787e10
5470.0	3.4249054607267113e10
5480.0	3.3797771001125412e10
5490.0	3.3347063947090458e10
5500.0	3.2896932826722275e10
5510.0	3.244737716642509e10
5520.0	3.1998403587816074e10
5530.0	3.1550018863537754e10
5540.0	3.1102224567607292e10
5550.0	3.0655019930160286e10
5560.0	3.0208406066283333e10
5570.0	2.9762363243889877e10
5580.0	2.931685872547882e10
5590.0	2.8871891761695786e10
5600.0	2.842746235246912e10
5610.0	2.798357032890563e10
5620.0	2.7540376073294918e10
5630.0	2.709821852574352e10
5640.0	2.665681788706234e10
5650.0	2.621639772270703e10
5660.0	2.5776947018368473e10
5670.0	2.5338436485417404e10
5680.0	2.4900867505302032e10
5690.0	2.446424190595176e10
5700.0	2.4028560553123745e10
5710.0	2.3593825446210087e10
5720.0	2.3180305158319393e10
5730.0	2.27702351794933e10
5740.0	2.236162769637712e10
5750.0	2.195423938462637e10
5760.0	2.1548153627243023e10
5770.0	2.1143370954629833e10
5780.0	2.0739892094697342e10
5790.0	2.033771782150435e10
5800.0	1.9936851535312855e10
5810.0	1.9537292997588097e10
5820.0	1.913904508472689e10
5830.0	1.8742110393341446e10
5840.0	1.8346491085826584e10
5850.0	1.7952187348373352e10
5860.0	1.7559201667065495e10
5870.0	1.7167537113637638e10
5880.0	1.6777187634249268e10
5890.0	1.6388157971762932e10
5900.0	1.6000451388182665e10
5910.0	1.561406773869257e10
5920.0	1.5229008322040619e10
5930.0	1.4845284438120068e10
5940.0	1.4462868090488441e10
5950.0	1.4081789941441e10
5960.0	1.3702042055350834e10
5970.0	1.3334909907564297e10
5980.0	1.2970506287843664e10
5990.0	1.2607582360648613e10
6000.0	1.2246141847934164e10
6010.0	1.1886185028873592e10
6020.0	1.1527712049010096e10
6030.0	1.1170722805023808e10
6040.0	1.0815218136690409e10
6050.0	1.0461036276916765e10
6060.0	1.0108666995294203e10
6070.0	9.757622363893627e9
6080.0	9.408066222035446e9
6090.0	9.05999949977539e9
6100.0	8.713424431214945e9
6110.0	8.368337634293801e9
6120.0	8.024745000071229e9
6130.0	7.682647344369082e9
6140.0	7.342045231898367e9
6150.0	7.002939455816998e9
6160.0	6.665330813129667e9
6170.0	6.329086398593491e9
6180.0	5.994011579642411e9
6190.0	5.660104748849052e9
6200.0	5.327365940806514e9
6210.0	4.995795261633227e9
6220.0	4.665394525844334e9
6230.0	4.336164032461847e9
6240.0	4.0081040935067706e9
6250.0	3.6812139422885222e9
6260.0	3.35509044767741e9
6270.0	3.0291439032306523e9
6280.0	2.7033673774803214e9
6290.0	2.3777587822013054e9
6300.0	2.0523157484471152e9
6310.0	1.7270346393467338e9
6320.0	1.4019134146913335e9
6330.0	1.0769501465962849e9
6340.0	7.751329842792505e8
6350.0	5.080048096800981e8
6360.0	2.6459178880708688e8
6370.0	2.40411774537565e7
